Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+uoodxyd6@joinansel.com,285-15-0089,12/25/1979,Rolfson,Kaci,,M,123 RandStreet,Dallas,Texas,17001,1-693-797-3843 x67293,478-782-9629,Class A,Title Test,Active,5/6/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+clgyv0fi@joinansel.com,058-47-0790,5/16/1953,Grimes,Christine,,F,123 RandStreet,Dallas,Texas,17001,444-451-1257 x2498,593-060-1270,Class A,Title Test,Active,7/14/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pi4qlihl@joinansel.com,834-67-4786,9/7/1955,Jacobi,Lelah,,M,123 RandStreet,Dallas,Texas,17001,(571) 243-0440 x904,669-487-1883,Class A,Title Test,Active,7/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+irqsg9xg@joinansel.com,397-32-3500,11/5/1947,Friesen,Aurelia,,F,123 RandStreet,Dallas,Texas,17001,818.510.2582,140-641-7117,Class A,Title Test,Active,4/28/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ub49pyti@joinansel.com,524-71-2341,7/19/1977,Muller,Emelia,,M,123 RandStreet,Dallas,Texas,17001,914.759.9380 x8361,904-791-1009,Class A,Title Test,Active,1/3/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wljrjmee@joinansel.com,071-74-8734,10/4/1947,Ortiz,Hayden,,F,123 RandStreet,Dallas,Texas,17001,(899) 212-4266 x330,934-676-3961,Class A,Title Test,Active,8/11/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uxg0ocdo@joinansel.com,910-95-8412,2/12/1992,Walsh,Nikko,,F,123 RandStreet,Dallas,Texas,17001,547-659-0399 x2775,481-148-9515,Class A,Title Test,Active,6/3/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+flcpirii@joinansel.com,507-36-9744,3/3/1977,Effertz,Cynthia,,M,123 RandStreet,Dallas,Texas,17001,223.885.0793 x4315,765-404-9601,Class A,Title Test,Active,10/20/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rc43eies@joinansel.com,741-01-5260,2/27/1950,Bauch,Caleigh,,F,123 RandStreet,Dallas,Texas,17001,829.266.1490,823-421-8681,Class A,Title Test,Active,7/31/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xs5k70q2@joinansel.com,364-75-4153,6/18/1968,Little,Lowell,,M,123 RandStreet,Dallas,Texas,17001,1-935-604-5294,480-235-7626,Class A,Title Test,Active,10/31/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
