Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+ietfrehk@joinansel.com,647-21-2840,2/23/1942,Rath,Alexandrea,,M,123 RandStreet,Dallas,Texas,17001,1-746-518-0436 x9121,907-096-3470,Class A,Title Test,Active,4/13/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+lg0pwgzc@joinansel.com,445-31-6322,3/31/1969,Bode,Judson,,F,123 RandStreet,Dallas,Texas,17001,(304) 367-1420 x2508,054-688-4722,Class A,Title Test,Active,9/7/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nsoaubuw@joinansel.com,388-25-4753,12/18/1941,Torp,Nella,,F,123 RandStreet,Dallas,Texas,17001,990-246-0995 x089,727-530-9802,Class A,Title Test,Active,8/7/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+x7ntvnmq@joinansel.com,285-20-5297,10/22/1986,Barrows,Jerod,,M,123 RandStreet,Dallas,Texas,17001,941-734-7157 x42221,661-381-3488,Class A,Title Test,Active,5/4/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+j5bydkmr@joinansel.com,089-34-6724,4/17/1983,Rath,Lue,,M,123 RandStreet,Dallas,Texas,17001,308-240-5395,112-430-4416,Class A,Title Test,Active,2/14/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pyzxsupm@joinansel.com,197-76-0508,3/4/1955,Harvey,Shirley,,M,123 RandStreet,Dallas,Texas,17001,795-478-5915 x796,412-097-2846,Class A,Title Test,Active,1/15/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gacjxmc5@joinansel.com,649-69-0574,4/14/1988,Casper,Samson,,M,123 RandStreet,Dallas,Texas,17001,(875) 534-5186,579-320-6439,Class A,Title Test,Active,8/13/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7zivymne@joinansel.com,567-20-7493,9/15/1974,Schmeler,Maya,,M,123 RandStreet,Dallas,Texas,17001,574.334.0865 x9968,971-356-8757,Class A,Title Test,Active,6/11/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+lktf719j@joinansel.com,631-37-0289,12/26/1946,Wyman,Mattie,,M,123 RandStreet,Dallas,Texas,17001,1-377-945-3587,094-163-0897,Class A,Title Test,Active,2/22/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sctows8m@joinansel.com,725-09-8914,10/11/1963,Wilderman,Hal,,F,123 RandStreet,Dallas,Texas,17001,1-577-381-2497 x72296,173-285-4645,Class A,Title Test,Active,4/8/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
