Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+2dz0abrp@joinansel.com,850-56-3601,11/2/1958,Rogahn,Adan,,F,123 RandStreet,Dallas,Texas,17001,951-859-8358,644-229-3782,Class A,Title Test,Active,9/14/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vewlul0x@joinansel.com,161-07-9122,11/15/1982,Blanda,Leilani,,M,123 RandStreet,Dallas,Texas,17001,1-601-309-2614,191-066-2121,Class A,Title Test,Active,4/5/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vqjcxxa0@joinansel.com,790-59-4442,5/20/1975,Thiel-Kuhn,Curt,,F,123 RandStreet,Dallas,Texas,17001,306.856.9973 x62602,296-541-9186,Class A,Title Test,Active,2/5/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kif7qn2c@joinansel.com,075-17-0679,11/20/1985,Parker,Harry,,M,123 RandStreet,Dallas,Texas,17001,(931) 784-9785 x43574,588-121-0737,Class A,Title Test,Active,6/2/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fav7g5vc@joinansel.com,641-00-4390,4/6/1990,Morissette,Lilly,,M,123 RandStreet,Dallas,Texas,17001,306.543.7188 x068,109-639-9413,Class A,Title Test,Active,9/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ds5gjzcn@joinansel.com,528-88-6009,4/21/1999,Schuster,Rosalyn,,F,123 RandStreet,Dallas,Texas,17001,678-369-4612 x6449,386-865-9695,Class A,Title Test,Active,1/20/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wte8sr8j@joinansel.com,354-49-6684,12/28/1978,Heaney,Carolanne,,M,123 RandStreet,Dallas,Texas,17001,(672) 315-9906 x118,328-097-1949,Class A,Title Test,Active,10/25/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+c7lg9cjb@joinansel.com,948-97-8222,7/18/1994,Tillman,Veda,,M,123 RandStreet,Dallas,Texas,17001,1-943-335-4909,768-675-6780,Class A,Title Test,Active,3/11/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zjovul17@joinansel.com,096-97-9323,7/11/1999,MacGyver,Kaleigh,,F,123 RandStreet,Dallas,Texas,17001,1-901-456-4304,712-137-9382,Class A,Title Test,Active,11/4/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oy0bbhrj@joinansel.com,893-33-7111,10/14/1989,Kuhlman,Camila,,M,123 RandStreet,Dallas,Texas,17001,(379) 690-7773,814-919-7872,Class A,Title Test,Active,1/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
