Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+65pvou82@joinansel.com,228-10-7608,5/10/1988,Mann,Waldo,,F,123 RandStreet,Dallas,Texas,17001,(668) 896-4846 x9629,755-712-8918,Class A,Title Test,Active,10/15/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+3v0a8tdb@joinansel.com,396-61-1851,3/10/1948,Wintheiser,Alejandra,,F,123 RandStreet,Dallas,Texas,17001,306.248.7140 x60631,150-136-7561,Class A,Title Test,Active,4/29/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+20z8bywy@joinansel.com,877-88-6855,4/5/1985,Schiller,Amie,,M,123 RandStreet,Dallas,Texas,17001,(776) 393-6528 x04842,426-761-6155,Class A,Title Test,Active,12/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+9n9puhgp@joinansel.com,653-34-6879,12/8/1973,Haley,Jadon,,M,123 RandStreet,Dallas,Texas,17001,1-722-258-6424 x43174,527-834-5424,Class A,Title Test,Active,2/8/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+aoeluqcn@joinansel.com,731-83-9611,9/1/1974,Roob,Kailee,,M,123 RandStreet,Dallas,Texas,17001,381.501.6086 x560,286-482-7432,Class A,Title Test,Active,12/7/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+l7kpnw0p@joinansel.com,385-60-5410,12/6/1968,Monahan,Destiney,,M,123 RandStreet,Dallas,Texas,17001,1-403-233-0613 x54961,924-850-8415,Class A,Title Test,Active,1/11/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cx28cvkk@joinansel.com,878-50-1355,5/14/1979,Effertz,Sierra,,F,123 RandStreet,Dallas,Texas,17001,(916) 882-1345 x88072,828-151-2818,Class A,Title Test,Active,12/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+057fhbeg@joinansel.com,394-36-3311,5/29/1959,Klocko,Edgardo,,M,123 RandStreet,Dallas,Texas,17001,646.973.1848,532-597-3761,Class A,Title Test,Active,9/25/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fpuwleha@joinansel.com,025-47-0115,9/16/1991,Wintheiser,Michel,,M,123 RandStreet,Dallas,Texas,17001,390-394-5737 x01478,697-663-0153,Class A,Title Test,Active,9/24/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qgwbtxh7@joinansel.com,806-46-3962,3/11/1963,Fritsch,Gerry,,F,123 RandStreet,Dallas,Texas,17001,551.497.0158 x4381,246-852-7612,Class A,Title Test,Active,3/7/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
