Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+d4itlxcz@joinansel.com,095-64-9577,8/15/1960,Dare-Tromp,Rhianna,,F,123 RandStreet,Dallas,Texas,17001,233.257.0065,434-104-7968,Class A,Title Test,Active,11/17/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ene5l9ha@joinansel.com,862-42-1028,10/12/1992,Blick,Tavares,,F,123 RandStreet,Dallas,Texas,17001,979.595.1534,838-861-2224,Class A,Title Test,Active,12/7/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+1oi1gtgn@joinansel.com,603-72-9350,8/7/1982,Bins,Rupert,,M,123 RandStreet,Dallas,Texas,17001,1-890-642-4798 x6045,938-587-5192,Class A,Title Test,Active,6/27/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4qtst5ay@joinansel.com,965-37-1045,4/17/1956,Yundt,Peter,,M,123 RandStreet,Dallas,Texas,17001,716-875-5261 x33425,013-439-5075,Class A,Title Test,Active,8/8/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+edd4kkrc@joinansel.com,361-60-8465,12/13/1951,Carter,Joel,,F,123 RandStreet,Dallas,Texas,17001,1-551-708-6759,856-466-9907,Class A,Title Test,Active,6/13/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mze1yau4@joinansel.com,570-50-2413,10/23/1981,Price,Onie,,F,123 RandStreet,Dallas,Texas,17001,(390) 980-3560 x64218,753-352-6936,Class A,Title Test,Active,7/10/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xhzbzsea@joinansel.com,396-36-5189,5/4/1990,Hartmann,Mellie,,M,123 RandStreet,Dallas,Texas,17001,(282) 437-3243,043-519-7668,Class A,Title Test,Active,8/17/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+acjllfqn@joinansel.com,810-85-5459,9/1/1950,DuBuque,Joany,,M,123 RandStreet,Dallas,Texas,17001,(387) 661-2865 x411,203-827-3662,Class A,Title Test,Active,12/31/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+f9gmcijm@joinansel.com,684-87-6669,4/29/1954,Crooks,Flossie,,F,123 RandStreet,Dallas,Texas,17001,802.327.8002 x406,929-231-8187,Class A,Title Test,Active,10/11/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wvsdigt1@joinansel.com,605-59-0217,6/1/1983,Graham,Rozella,,M,123 RandStreet,Dallas,Texas,17001,767-207-8904 x73333,403-376-0821,Class A,Title Test,Active,7/7/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
