Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+4oh6dcqj@joinansel.com,851-86-7922,6/26/1970,Feest,Esteban,,F,123 RandStreet,Dallas,Texas,17001,255-771-7354 x497,881-300-9390,Class A,Title Test,Active,9/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qe2m7voc@joinansel.com,941-99-9311,10/1/1952,O'Conner,Ewell,,F,123 RandStreet,Dallas,Texas,17001,797.571.4636 x2570,499-131-9908,Class A,Title Test,Active,10/28/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jsuv2auw@joinansel.com,088-29-3063,6/17/1963,Davis,Golden,,F,123 RandStreet,Dallas,Texas,17001,239-682-4045 x29277,943-204-0677,Class A,Title Test,Active,1/7/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sqp15ozb@joinansel.com,775-37-8188,12/31/1982,O'Hara,Julio,,F,123 RandStreet,Dallas,Texas,17001,1-816-324-9204 x63721,665-894-3870,Class A,Title Test,Active,12/10/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gf7eyezy@joinansel.com,787-40-2346,1/31/1991,Ondricka,Jayson,,F,123 RandStreet,Dallas,Texas,17001,1-471-385-0239 x31629,803-271-6995,Class A,Title Test,Active,8/5/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yqszgpht@joinansel.com,876-79-9114,12/14/1965,Feeney,Trey,,M,123 RandStreet,Dallas,Texas,17001,(407) 254-6135 x742,838-403-3995,Class A,Title Test,Active,10/28/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ydolfbvr@joinansel.com,546-66-7276,10/21/1987,Dibbert,Bobby,,F,123 RandStreet,Dallas,Texas,17001,1-376-408-6064 x2636,265-424-7685,Class A,Title Test,Active,6/16/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oeitnnuj@joinansel.com,831-74-3337,5/23/1946,Vandervort,Ayden,,F,123 RandStreet,Dallas,Texas,17001,344.410.9780,101-294-1379,Class A,Title Test,Active,12/21/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cjaapcih@joinansel.com,631-10-1718,11/21/1958,Conroy,Ferne,,M,123 RandStreet,Dallas,Texas,17001,(958) 820-5855,531-455-9565,Class A,Title Test,Active,2/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+g39etsdd@joinansel.com,222-85-6617,4/2/1973,Swaniawski,Krystina,,M,123 RandStreet,Dallas,Texas,17001,(225) 718-3788 x13863,495-356-5770,Class A,Title Test,Active,4/3/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
