Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+gels8uh6@joinansel.com,931-75-6705,9/17/1989,Beahan,Ali,,F,123 RandStreet,Dallas,Texas,17001,292.738.5633,569-429-4833,Class A,Title Test,Active,9/25/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yy2qz12x@joinansel.com,561-22-5868,3/3/1952,Ruecker,Rosanna,,M,123 RandStreet,Dallas,Texas,17001,(348) 852-2855 x5304,800-827-6335,Class A,Title Test,Active,4/8/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wmrmypbm@joinansel.com,609-52-7231,6/24/1990,Parisian,Ansley,,F,123 RandStreet,Dallas,Texas,17001,930-999-4607,620-561-4057,Class A,Title Test,Active,11/18/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uggabcxy@joinansel.com,448-36-9110,11/3/1973,Raynor,Russell,,M,123 RandStreet,Dallas,Texas,17001,(541) 420-2753 x112,370-435-2457,Class A,Title Test,Active,6/30/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+huygrzkw@joinansel.com,226-95-0075,7/7/1976,Sipes,Glenda,,F,123 RandStreet,Dallas,Texas,17001,570.918.2367,053-492-1090,Class A,Title Test,Active,6/4/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+3qjx6w0l@joinansel.com,441-85-6501,10/19/1953,Langosh,Devan,,M,123 RandStreet,Dallas,Texas,17001,400.277.1805 x188,337-576-4525,Class A,Title Test,Active,9/18/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ntgxwpuj@joinansel.com,390-67-8117,3/4/1969,Romaguera,Layla,,F,123 RandStreet,Dallas,Texas,17001,702.578.9003,610-851-0076,Class A,Title Test,Active,10/22/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e5t29p8v@joinansel.com,020-31-6951,6/26/1944,VonRueden,Hulda,,F,123 RandStreet,Dallas,Texas,17001,894.962.9912 x933,969-300-2615,Class A,Title Test,Active,3/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2lwcfi6s@joinansel.com,126-29-3114,12/11/1976,Fahey,Drew,,M,123 RandStreet,Dallas,Texas,17001,(585) 292-7897 x742,396-649-9514,Class A,Title Test,Active,5/19/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ubkkpq5o@joinansel.com,024-31-7334,10/16/1966,Berge,Sheldon,,F,123 RandStreet,Dallas,Texas,17001,(698) 903-4929 x40187,013-483-8388,Class A,Title Test,Active,9/16/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
