Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+ywlujtip@joinansel.com,470-23-2319,9/29/1987,Doyle,Flavio,,M,123 RandStreet,Dallas,Texas,17001,(722) 905-0161 x8551,392-419-4855,Class A,Title Test,Active,1/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ag7wsf2q@joinansel.com,761-84-6451,7/5/1980,Leannon,Fletcher,,M,123 RandStreet,Dallas,Texas,17001,(789) 787-6819 x012,064-546-2524,Class A,Title Test,Active,12/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cxcczlko@joinansel.com,608-18-8964,2/25/1948,Shields,Lukas,,F,123 RandStreet,Dallas,Texas,17001,458-997-4802 x9551,274-401-0268,Class A,Title Test,Active,11/26/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+if7h03p0@joinansel.com,004-44-4379,1/24/1945,Kuphal,Tierra,,M,123 RandStreet,Dallas,Texas,17001,(950) 910-0240 x29272,295-864-7296,Class A,Title Test,Active,10/10/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+loizfkgm@joinansel.com,844-06-8672,3/23/1966,Doyle,Kayley,,F,123 RandStreet,Dallas,Texas,17001,875.959.2210 x220,354-042-9800,Class A,Title Test,Active,3/28/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+iryklqlt@joinansel.com,355-81-8269,8/22/1994,Kuphal,Randal,,F,123 RandStreet,Dallas,Texas,17001,341-770-4585 x045,235-487-9576,Class A,Title Test,Active,12/20/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8yj0pqsg@joinansel.com,419-29-3915,4/5/1990,Hegmann-MacGyver,Howell,,F,123 RandStreet,Dallas,Texas,17001,1-428-974-0366 x3708,822-941-5494,Class A,Title Test,Active,1/3/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8pevfepo@joinansel.com,675-84-4906,3/13/1966,Altenwerth,Cierra,,M,123 RandStreet,Dallas,Texas,17001,910-579-4976 x474,781-477-5280,Class A,Title Test,Active,10/27/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vd511xar@joinansel.com,015-19-6478,12/16/1940,Kulas,Abigail,,M,123 RandStreet,Dallas,Texas,17001,838-922-8662 x98450,374-545-5165,Class A,Title Test,Active,9/18/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+duzcarwt@joinansel.com,475-04-8633,10/26/1971,VonRueden,Bryana,,M,123 RandStreet,Dallas,Texas,17001,504.579.3537,747-189-8993,Class A,Title Test,Active,3/1/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
