Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+tpuyg1pw@joinansel.com,831-51-9595,12/8/1976,Macejkovic,Valentin,,M,123 RandStreet,Dallas,Texas,17001,861.290.2068 x2762,380-456-4014,Class A,Title Test,Active,3/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+a3jqqqxo@joinansel.com,974-36-4262,12/23/1967,Huels,Diego,,F,123 RandStreet,Dallas,Texas,17001,538-585-5682,118-923-7042,Class A,Title Test,Active,10/2/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jyzdg7rf@joinansel.com,462-81-0388,1/14/1977,Hauck,Chandler,,F,123 RandStreet,Dallas,Texas,17001,556.435.5472 x5680,443-654-4387,Class A,Title Test,Active,7/14/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7xhcpksu@joinansel.com,812-13-8118,8/3/1988,Gleason,Conrad,,M,123 RandStreet,Dallas,Texas,17001,(206) 890-2489 x5893,017-714-9247,Class A,Title Test,Active,6/19/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rzli32xl@joinansel.com,688-41-7172,9/5/1965,Mueller,Isabelle,,M,123 RandStreet,Dallas,Texas,17001,1-445-457-1284 x88950,025-681-7594,Class A,Title Test,Active,5/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4d3jd3gr@joinansel.com,040-44-1716,7/31/1946,Wiza,Einar,,M,123 RandStreet,Dallas,Texas,17001,316.586.9102,156-303-5928,Class A,Title Test,Active,8/9/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7ixopvyd@joinansel.com,321-63-3279,6/5/2000,Stracke,Ezequiel,,F,123 RandStreet,Dallas,Texas,17001,(331) 830-2639 x9970,727-682-7989,Class A,Title Test,Active,10/12/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dqur67ae@joinansel.com,193-06-4042,2/16/1964,Tillman,Lawson,,M,123 RandStreet,Dallas,Texas,17001,1-282-996-0740 x213,215-770-4724,Class A,Title Test,Active,3/5/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bw8ujqkz@joinansel.com,912-04-8046,3/9/1970,Dooley,Jaida,,M,123 RandStreet,Dallas,Texas,17001,1-252-233-9802 x296,825-710-8327,Class A,Title Test,Active,9/30/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2hjcgyq9@joinansel.com,444-87-1440,3/18/1944,Wisozk,Shaniya,,F,123 RandStreet,Dallas,Texas,17001,(415) 216-0267 x792,742-558-8687,Class A,Title Test,Active,12/21/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
