Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Ignacio_Koelpin1@hotmail.com,255-79-3975,4/20/1964,Jacobi,Jeffry,,M,123 RandStreet,Dallas,Texas,17001,(491) 876-0077,828-951-1376,Class A,Title Test,Active,3/4/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Gerda_Braun@hotmail.com,202-79-9309,3/22/1988,Cummings,Joaquin,,M,123 RandStreet,Dallas,Texas,17001,908.805.9381 x72414,594-825-7403,Class A,Title Test,Active,10/2/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Patsy77@yahoo.com,027-88-8958,8/15/1998,Fay,Laverna,,M,123 RandStreet,Dallas,Texas,17001,563.775.7745 x710,806-523-0098,Class A,Title Test,Active,4/9/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Gerry_Cormier@yahoo.com,682-08-7751,4/3/1944,Dach-Hauck,Elliott,,F,123 RandStreet,Dallas,Texas,17001,1-548-976-3856,376-290-2406,Class A,Title Test,Active,2/22/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kayla_Connelly49@yahoo.com,950-63-3942,11/13/1956,Haag,Ciara,,F,123 RandStreet,Dallas,Texas,17001,395-497-6280 x7446,426-980-9794,Class A,Title Test,Active,3/14/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Damian.Greenfelder83@yahoo.com,689-86-9552,8/16/1957,Doyle-Vandervort,Xander,,F,123 RandStreet,Dallas,Texas,17001,488-776-0132,058-951-1546,Class A,Title Test,Active,9/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Shanon81@gmail.com,656-43-4579,3/26/1953,Pollich,Charity,,M,123 RandStreet,Dallas,Texas,17001,1-705-583-2572 x5518,218-218-3592,Class A,Title Test,Active,8/4/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Jake_Tromp@hotmail.com,587-46-1279,3/14/1997,O'Hara,Christopher,,M,123 RandStreet,Dallas,Texas,17001,674-841-2236 x346,185-481-8164,Class A,Title Test,Active,6/24/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Olin.Langosh@hotmail.com,639-94-9022,12/27/1995,Gulgowski,Bryon,,F,123 RandStreet,Dallas,Texas,17001,1-472-838-3285,258-588-5931,Class A,Title Test,Active,11/27/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Jose.Kuhic@gmail.com,706-50-8509,7/1/1986,Cole,Roel,,M,123 RandStreet,Dallas,Texas,17001,822-821-0675 x60905,061-388-5749,Class A,Title Test,Active,1/12/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
