Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+l1qcqmqk@joinansel.com,119-76-4778,7/13/1943,Walsh,Madelyn,,M,123 RandStreet,Dallas,Texas,17001,1-437-837-8882 x04314,997-966-0037,Class A,Title Test,Active,5/21/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+28frazzk@joinansel.com,796-08-9585,5/7/1964,Stanton,Bethel,,M,123 RandStreet,Dallas,Texas,17001,840-906-4226 x937,245-999-4482,Class A,Title Test,Active,1/28/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ouco215n@joinansel.com,733-90-6565,5/25/1970,Hammes,Louie,,F,123 RandStreet,Dallas,Texas,17001,(421) 377-2554 x447,071-003-6945,Class A,Title Test,Active,1/24/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sfewreen@joinansel.com,946-78-1326,2/28/1984,Upton,Margarette,,M,123 RandStreet,Dallas,Texas,17001,779.238.0076 x94863,699-108-2088,Class A,Title Test,Active,3/26/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pnqzlxkq@joinansel.com,531-08-1500,1/23/1961,Walsh,Taurean,,M,123 RandStreet,Dallas,Texas,17001,762.714.5281 x26476,551-152-1471,Class A,Title Test,Active,7/6/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xq2kz3l6@joinansel.com,195-07-3751,1/28/1974,Smith,Lucious,,M,123 RandStreet,Dallas,Texas,17001,863.221.9099 x849,992-061-8882,Class A,Title Test,Active,7/8/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+g3dmu3hg@joinansel.com,429-69-9246,4/21/1968,Stanton,Toby,,F,123 RandStreet,Dallas,Texas,17001,548.505.0886,690-222-5444,Class A,Title Test,Active,11/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rfovfrwu@joinansel.com,743-99-3439,12/15/1996,Bogan,Zachary,,M,123 RandStreet,Dallas,Texas,17001,732-235-0897 x096,187-785-6064,Class A,Title Test,Active,2/8/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ztea2bh6@joinansel.com,561-67-6846,3/9/1964,Hoppe,Tevin,,M,123 RandStreet,Dallas,Texas,17001,1-500-669-6476 x618,744-138-5622,Class A,Title Test,Active,11/4/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vvrycgsq@joinansel.com,261-43-7663,2/19/1945,Weissnat,Hattie,,F,123 RandStreet,Dallas,Texas,17001,907.469.4231 x20185,442-702-8818,Class A,Title Test,Active,7/30/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
