Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+7ciylivn@joinansel.com,121-91-2019,11/14/1959,Bauch,Madge,,F,123 RandStreet,Dallas,Texas,17001,1-932-885-7577 x741,034-022-9642,Class A,Title Test,Active,12/8/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cnaaxmv0@joinansel.com,511-09-9372,12/27/1943,Ruecker,Dino,,M,123 RandStreet,Dallas,Texas,17001,1-919-975-2349 x081,979-645-2961,Class A,Title Test,Active,6/3/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+x7ax1xha@joinansel.com,581-44-4785,7/31/1994,Turcotte,Hosea,,F,123 RandStreet,Dallas,Texas,17001,(703) 732-6457,788-892-5331,Class A,Title Test,Active,2/19/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+faohw2ot@joinansel.com,114-72-3545,7/14/1990,O'Hara,Anabel,,M,123 RandStreet,Dallas,Texas,17001,(978) 770-7554,433-301-4611,Class A,Title Test,Active,6/22/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+decv9qre@joinansel.com,478-75-6646,3/23/1963,Bashirian,Tyrel,,F,123 RandStreet,Dallas,Texas,17001,386-532-3465 x612,373-016-8882,Class A,Title Test,Active,11/19/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tllk4tzz@joinansel.com,159-85-1776,8/5/1943,Rosenbaum,Micah,,F,123 RandStreet,Dallas,Texas,17001,(830) 394-9814,839-408-0306,Class A,Title Test,Active,6/9/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dic4rbwi@joinansel.com,327-49-7367,3/28/1967,Kub,Hazel,,M,123 RandStreet,Dallas,Texas,17001,465.816.4977 x418,636-445-6410,Class A,Title Test,Active,10/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+y2uoghwk@joinansel.com,129-19-3601,7/24/1995,Huels,Rosalinda,,F,123 RandStreet,Dallas,Texas,17001,1-294-211-8113 x54305,187-152-9062,Class A,Title Test,Active,2/25/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sqf90nlz@joinansel.com,240-37-9538,7/9/1955,Kunde,Maribel,,M,123 RandStreet,Dallas,Texas,17001,(430) 259-8950,289-762-3141,Class A,Title Test,Active,9/26/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uslrz4gt@joinansel.com,469-45-6848,7/17/1941,Rolfson,Annabelle,,F,123 RandStreet,Dallas,Texas,17001,522.735.5910 x34835,672-830-4913,Class A,Title Test,Active,1/16/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
