Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+49v3fbpt@joinansel.com,234-87-0242,4/24/1990,Crona,Lavinia,,F,123 RandStreet,Dallas,Texas,17001,1-813-669-3520 x0645,531-195-8135,Class A,Title Test,Active,2/26/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uooivx85@joinansel.com,042-23-7735,10/25/1965,Strosin,Fernando,,F,123 RandStreet,Dallas,Texas,17001,(963) 400-1679 x1472,309-437-0969,Class A,Title Test,Active,11/9/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+urrligtl@joinansel.com,197-71-8150,8/23/1944,Dickens,Monte,,M,123 RandStreet,Dallas,Texas,17001,367.863.2989,833-455-2195,Class A,Title Test,Active,7/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cneia9gs@joinansel.com,996-00-5254,11/1/1984,Lubowitz,Benedict,,F,123 RandStreet,Dallas,Texas,17001,740-349-6850 x18603,698-093-1726,Class A,Title Test,Active,5/13/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oecl0ljf@joinansel.com,928-82-9236,7/2/1995,Feest,Eldred,,M,123 RandStreet,Dallas,Texas,17001,(354) 478-7350 x4575,214-696-0782,Class A,Title Test,Active,4/14/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+afd7dt3z@joinansel.com,307-32-9610,2/11/1963,Pfannerstill,Jaiden,,F,123 RandStreet,Dallas,Texas,17001,982-986-0635 x87468,136-412-8001,Class A,Title Test,Active,8/1/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dfzu1s1m@joinansel.com,256-94-7865,5/27/1942,Wolf,Janae,,F,123 RandStreet,Dallas,Texas,17001,1-730-888-9366,542-602-3650,Class A,Title Test,Active,5/5/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zkrlozyf@joinansel.com,670-64-9826,9/9/1948,Konopelski,Marlen,,F,123 RandStreet,Dallas,Texas,17001,781-440-5642 x1771,124-997-0380,Class A,Title Test,Active,4/7/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pqvpz2ha@joinansel.com,732-16-2860,6/9/1943,Wisozk,Maybell,,M,123 RandStreet,Dallas,Texas,17001,(217) 705-4531 x111,650-078-7580,Class A,Title Test,Active,7/6/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tnondti5@joinansel.com,318-34-5245,3/29/1979,Jones,Nathanial,,F,123 RandStreet,Dallas,Texas,17001,1-280-585-2712 x9929,899-662-1109,Class A,Title Test,Active,9/13/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
