Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+7ofrbh1y@joinansel.com,359-64-8661,12/13/1954,Morissette,Sterling,,F,123 RandStreet,Dallas,Texas,17001,(821) 226-6741,634-009-5296,Class A,Title Test,Active,7/15/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0taa4nbh@joinansel.com,252-14-8408,4/18/1962,Fadel,Osborne,,M,123 RandStreet,Dallas,Texas,17001,942.970.9769 x5749,378-095-3432,Class A,Title Test,Active,8/23/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xwglejvp@joinansel.com,206-55-2202,9/6/1974,Reilly,Emma,,F,123 RandStreet,Dallas,Texas,17001,294-537-8981 x485,582-559-9599,Class A,Title Test,Active,11/20/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0ldewxm5@joinansel.com,739-65-4872,11/21/1953,McClure,Etha,,M,123 RandStreet,Dallas,Texas,17001,471.490.3890 x061,357-342-5950,Class A,Title Test,Active,5/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tfw5eftt@joinansel.com,422-26-1367,8/5/1997,Hyatt,Kieran,,M,123 RandStreet,Dallas,Texas,17001,741.885.3941 x60102,129-489-7199,Class A,Title Test,Active,4/4/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2gzdskla@joinansel.com,538-49-3905,11/19/1985,Cummings,Clint,,M,123 RandStreet,Dallas,Texas,17001,994-225-1656,233-357-0562,Class A,Title Test,Active,7/11/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+isgac1hh@joinansel.com,262-81-1158,8/20/1975,Johnson,Corbin,,F,123 RandStreet,Dallas,Texas,17001,1-357-463-7754 x06515,489-978-5916,Class A,Title Test,Active,5/3/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mukooput@joinansel.com,283-89-8436,10/16/1940,Spinka,Ella,,M,123 RandStreet,Dallas,Texas,17001,(231) 895-7471 x294,002-607-4425,Class A,Title Test,Active,9/3/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rbuamin0@joinansel.com,822-62-7557,5/11/1977,Prosacco,Lemuel,,F,123 RandStreet,Dallas,Texas,17001,633-326-3937 x064,842-952-6966,Class A,Title Test,Active,12/31/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sjuc60gv@joinansel.com,415-72-5437,8/23/1953,Hoppe,Susan,,F,123 RandStreet,Dallas,Texas,17001,1-281-829-0092 x024,600-423-4796,Class A,Title Test,Active,11/19/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
