Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+b6xnvkps@joinansel.com,966-16-4347,8/29/1949,Hills,Thomas,,F,123 RandStreet,Dallas,Texas,17001,201-388-5424 x192,133-414-9013,Class A,Title Test,Active,6/15/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jrukuzjd@joinansel.com,355-54-3828,2/12/1962,Bogan,Haylee,,F,123 RandStreet,Dallas,Texas,17001,1-296-525-0279 x080,835-643-0859,Class A,Title Test,Active,7/6/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rld8fiyl@joinansel.com,955-15-6575,11/18/1953,Trantow,Sherman,,F,123 RandStreet,Dallas,Texas,17001,1-858-218-2990 x6632,116-804-9282,Class A,Title Test,Active,7/7/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sgbqujfm@joinansel.com,811-78-5050,9/18/1995,Rau,Cade,,F,123 RandStreet,Dallas,Texas,17001,344-660-2779 x1252,054-629-6188,Class A,Title Test,Active,4/23/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gzgkyqrl@joinansel.com,713-84-0203,4/27/1989,Hyatt,Leta,,F,123 RandStreet,Dallas,Texas,17001,1-673-296-1420 x3801,416-295-8388,Class A,Title Test,Active,4/17/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+h5l5utpk@joinansel.com,312-48-3291,5/24/1951,Streich,Maegan,,M,123 RandStreet,Dallas,Texas,17001,660.955.0195,608-582-5889,Class A,Title Test,Active,12/9/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0idp5swx@joinansel.com,417-93-6342,10/17/1972,Rogahn,Susanna,,M,123 RandStreet,Dallas,Texas,17001,899.344.1951 x93664,872-272-8397,Class A,Title Test,Active,12/13/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ea5vamcs@joinansel.com,055-65-1765,5/30/1969,Durgan,Emily,,F,123 RandStreet,Dallas,Texas,17001,249.705.5452,751-759-2157,Class A,Title Test,Active,1/13/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+m2pzb4ef@joinansel.com,413-56-1496,11/2/1978,Hackett,Austin,,F,123 RandStreet,Dallas,Texas,17001,206-697-7751 x1030,915-377-8487,Class A,Title Test,Active,6/29/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pd8kuo1t@joinansel.com,479-07-2700,1/31/1965,Schmitt,Chet,,M,123 RandStreet,Dallas,Texas,17001,1-755-672-9550 x59473,724-026-3270,Class A,Title Test,Active,8/25/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7kkmw9q8@joinansel.com,392-65-1029,10/28/1974,Leuschke,Ophelia,,F,123 RandStreet,Dallas,Texas,17001,211.684.8936,728-547-1569,Class A,Title Test,Active,10/21/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rrir4igw@joinansel.com,047-45-4264,7/21/1959,Stehr,Harvey,,F,123 RandStreet,Dallas,Texas,17001,664.736.9926 x04745,640-078-0974,Class A,Title Test,Active,5/21/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nwb7r3we@joinansel.com,277-33-2635,3/28/1945,Runolfsdottir,Kevon,,M,123 RandStreet,Dallas,Texas,17001,955.349.2699 x2686,655-493-6527,Class A,Title Test,Active,10/1/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+x9v4wcm7@joinansel.com,465-76-8108,7/22/1997,Metz,Sim,,F,123 RandStreet,Dallas,Texas,17001,(334) 948-4613 x9740,906-803-6756,Class A,Title Test,Active,9/30/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nn7indjz@joinansel.com,261-74-5355,10/10/1978,Kshlerin,Fletcher,,F,123 RandStreet,Dallas,Texas,17001,(545) 602-0221 x5280,604-382-6636,Class A,Title Test,Active,10/31/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cdxil51l@joinansel.com,016-58-9243,6/25/1956,Cole,Ayden,,F,123 RandStreet,Dallas,Texas,17001,1-441-648-5103,445-580-8905,Class A,Title Test,Active,6/10/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hbpqsd33@joinansel.com,462-51-2466,4/24/1961,Kassulke,Alice,,M,123 RandStreet,Dallas,Texas,17001,(868) 217-8337 x2812,003-092-4578,Class A,Title Test,Active,2/25/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+p3kkd5ms@joinansel.com,399-46-4805,5/21/1948,Stracke,Valentine,,F,123 RandStreet,Dallas,Texas,17001,(301) 674-1843 x191,278-098-8532,Class A,Title Test,Active,10/18/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+voyexrni@joinansel.com,095-27-3911,3/30/1980,Mertz,Kirsten,,M,123 RandStreet,Dallas,Texas,17001,1-702-417-9913 x021,653-914-0672,Class A,Title Test,Active,2/25/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7uk0ku9h@joinansel.com,946-19-4212,7/2/1941,Becker,Cordie,,F,123 RandStreet,Dallas,Texas,17001,(641) 775-8285,453-267-5873,Class A,Title Test,Active,1/10/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
