Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+n2enmzq8@joinansel.com,174-84-8034,7/2/1976,Langworth,Alena,,F,123 RandStreet,Dallas,Texas,17001,962-503-0480,459-745-6361,Class A,Title Test,Active,9/8/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dz4jqf28@joinansel.com,859-89-9204,12/30/1980,Rau,Murphy,,F,123 RandStreet,Dallas,Texas,17001,246-811-0697 x48680,719-188-2711,Class A,Title Test,Active,12/24/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xobdevmt@joinansel.com,059-88-2763,8/30/1946,Shields,Leslie,,M,123 RandStreet,Dallas,Texas,17001,1-492-215-6099 x4038,142-721-3559,Class A,Title Test,Active,6/24/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2jqplkmw@joinansel.com,917-23-9925,9/7/1952,Thompson,Alfred,,M,123 RandStreet,Dallas,Texas,17001,(436) 354-1295 x96823,757-963-7783,Class A,Title Test,Active,11/16/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5fenbhbz@joinansel.com,491-41-3006,8/22/1965,Windler,Madisyn,,F,123 RandStreet,Dallas,Texas,17001,451-693-5873,512-070-6761,Class A,Title Test,Active,7/8/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xtixzqat@joinansel.com,117-09-6111,2/16/1982,Schowalter,Saige,,M,123 RandStreet,Dallas,Texas,17001,(824) 637-9813 x5523,540-414-3588,Class A,Title Test,Active,2/7/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+03oovs42@joinansel.com,520-78-9267,10/19/1944,Cummerata,Janet,,F,123 RandStreet,Dallas,Texas,17001,980.935.9560,696-890-8923,Class A,Title Test,Active,12/8/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sesghmo2@joinansel.com,021-34-0431,9/1/1950,Windler,Dewitt,,M,123 RandStreet,Dallas,Texas,17001,623.683.8023 x989,163-929-8824,Class A,Title Test,Active,3/13/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bdvhkjio@joinansel.com,635-51-4672,2/20/1964,Breitenberg,Israel,,M,123 RandStreet,Dallas,Texas,17001,(974) 539-3953 x9202,177-471-0607,Class A,Title Test,Active,11/5/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+whcvvecy@joinansel.com,184-41-1287,5/30/1978,Nikolaus,Sasha,,F,123 RandStreet,Dallas,Texas,17001,(977) 857-9077 x278,119-995-2737,Class A,Title Test,Active,8/6/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
