Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+mhafzywx@joinansel.com,329-26-3588,7/5/1976,Miller,Armando,,M,123 RandStreet,Dallas,Texas,17001,1-223-579-6150 x58109,948-660-9443,Class A,Title Test,Active,12/25/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+li2dh4js@joinansel.com,317-57-1478,5/13/1986,Rice,Terrill,,M,123 RandStreet,Dallas,Texas,17001,286.546.0433 x7235,262-875-0319,Class A,Title Test,Active,8/7/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jxjuceok@joinansel.com,885-15-4158,8/21/1970,McLaughlin,Fernando,,F,123 RandStreet,Dallas,Texas,17001,777-766-1653,707-613-6039,Class A,Title Test,Active,1/17/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dp50udzq@joinansel.com,259-29-9963,11/27/1950,Dicki,Nathanial,,F,123 RandStreet,Dallas,Texas,17001,818-290-9455 x29418,048-659-1635,Class A,Title Test,Active,9/13/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+l22kis25@joinansel.com,699-66-7439,4/19/1969,Stroman,Jewell,,M,123 RandStreet,Dallas,Texas,17001,447.623.2476 x517,695-166-0609,Class A,Title Test,Active,2/8/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zyuy13he@joinansel.com,373-97-7119,2/7/1953,Denesik-Upton,Yasmin,,F,123 RandStreet,Dallas,Texas,17001,357-593-3307 x9571,397-100-9870,Class A,Title Test,Active,4/29/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cgecs29i@joinansel.com,525-63-5338,3/3/1952,Sanford,Giovanni,,F,123 RandStreet,Dallas,Texas,17001,964.302.4138 x2643,762-756-5400,Class A,Title Test,Active,11/11/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qughlog8@joinansel.com,398-35-4522,1/20/1943,Cronin,Gilberto,,M,123 RandStreet,Dallas,Texas,17001,572.993.6598,648-726-6673,Class A,Title Test,Active,2/1/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+quu2mf2r@joinansel.com,263-35-6858,4/18/1964,Lueilwitz,Veda,,M,123 RandStreet,Dallas,Texas,17001,(412) 262-6498 x95553,609-905-0224,Class A,Title Test,Active,5/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ppgq3kid@joinansel.com,961-72-7211,8/10/1944,Bogisich,Ruby,,M,123 RandStreet,Dallas,Texas,17001,(308) 247-8163 x2588,697-942-2571,Class A,Title Test,Active,8/4/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
