Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+mkkwtfor@joinansel.com,815-91-9375,12/20/1966,Lowe,Helen,,F,123 RandStreet,Dallas,Texas,17001,(642) 258-6595,754-850-5839,Class A,Title Test,Active,8/25/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+l6bwpyzh@joinansel.com,692-64-0038,1/28/1990,Wolf,Osbaldo,,M,123 RandStreet,Dallas,Texas,17001,(339) 543-2706 x999,950-707-2128,Class A,Title Test,Active,6/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+neyonoa1@joinansel.com,184-80-9309,8/6/1966,Goyette,Patience,,M,123 RandStreet,Dallas,Texas,17001,327.701.6059 x096,772-065-4759,Class A,Title Test,Active,1/6/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ivlkhpsg@joinansel.com,594-93-6244,4/22/1943,Kirlin,Syble,,M,123 RandStreet,Dallas,Texas,17001,1-228-331-3668 x212,446-509-9023,Class A,Title Test,Active,4/23/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ls9zsejl@joinansel.com,643-23-3833,12/5/1961,Osinski,Gregg,,M,123 RandStreet,Dallas,Texas,17001,1-341-398-0876 x40709,960-695-6405,Class A,Title Test,Active,3/12/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mtd9grrb@joinansel.com,209-84-5599,8/7/1976,O'Hara,Helen,,M,123 RandStreet,Dallas,Texas,17001,1-583-790-2760 x0849,111-157-4949,Class A,Title Test,Active,8/24/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nmmoswqr@joinansel.com,081-78-9642,11/14/1958,Pouros,Reanna,,M,123 RandStreet,Dallas,Texas,17001,637-648-9908 x27089,136-689-8761,Class A,Title Test,Active,3/4/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rluwde3c@joinansel.com,926-46-8092,3/30/1996,Kutch,Hassan,,F,123 RandStreet,Dallas,Texas,17001,239.211.6308,608-904-2638,Class A,Title Test,Active,7/17/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pnyuaedi@joinansel.com,090-26-0785,12/8/1986,Greenfelder,Rosalia,,F,123 RandStreet,Dallas,Texas,17001,286-889-6002 x5105,042-207-3727,Class A,Title Test,Active,7/13/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qcjjhkv7@joinansel.com,754-97-7317,1/8/1997,Ankunding,Adrien,,M,123 RandStreet,Dallas,Texas,17001,289.759.7509 x903,738-660-2171,Class A,Title Test,Active,6/18/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
