Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+ib4a6qii@joinansel.com,327-86-6874,10/17/1960,Keebler,Helena,,F,123 RandStreet,Dallas,Texas,17001,942.899.9165 x660,120-851-6137,Class A,Title Test,Active,3/9/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+drfrgj7l@joinansel.com,779-97-0515,5/13/1965,Watsica,Mohammed,,M,123 RandStreet,Dallas,Texas,17001,(365) 630-6528 x947,337-432-2218,Class A,Title Test,Active,12/27/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wvslihvv@joinansel.com,992-91-5857,6/5/1952,Keeling,Alexane,,M,123 RandStreet,Dallas,Texas,17001,(447) 641-4307 x583,652-204-0492,Class A,Title Test,Active,5/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gwtp0wbc@joinansel.com,347-82-7246,10/21/1965,Prosacco,Cecilia,,M,123 RandStreet,Dallas,Texas,17001,(449) 495-0150 x6054,846-885-3152,Class A,Title Test,Active,12/9/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dsx1r95q@joinansel.com,036-47-3714,6/19/1988,Greenholt,Camylle,,M,123 RandStreet,Dallas,Texas,17001,958-335-4842 x79811,915-112-2316,Class A,Title Test,Active,6/3/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dtptplpe@joinansel.com,224-68-0628,1/26/1980,Langosh,Faustino,,F,123 RandStreet,Dallas,Texas,17001,268-866-2638 x45593,019-401-2333,Class A,Title Test,Active,1/22/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+v4bhew0h@joinansel.com,678-43-0158,12/30/1968,Boyle,Rey,,M,123 RandStreet,Dallas,Texas,17001,(919) 485-6218 x0796,819-992-3116,Class A,Title Test,Active,9/21/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8ywdln6x@joinansel.com,234-30-6371,10/25/1998,Greenfelder,Kyleigh,,F,123 RandStreet,Dallas,Texas,17001,(550) 841-4968 x27209,016-807-5442,Class A,Title Test,Active,11/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pjoveedh@joinansel.com,751-31-9618,2/26/1941,Weber,Beau,,M,123 RandStreet,Dallas,Texas,17001,(944) 274-5697 x8767,417-971-1170,Class A,Title Test,Active,2/26/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+r2ca4dis@joinansel.com,964-41-9243,7/30/1969,Maggio,Lilian,,F,123 RandStreet,Dallas,Texas,17001,(997) 464-8746 x993,373-704-6069,Class A,Title Test,Active,7/19/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
