Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+1experj7@joinansel.com,981-24-5238,8/31/1997,Feil,Gerhard,,M,123 RandStreet,Dallas,Texas,17001,1-216-983-3363,326-684-6913,Class A,Title Test,Active,10/25/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kacca0og@joinansel.com,858-74-5296,1/27/1976,Ullrich,Curtis,,F,123 RandStreet,Dallas,Texas,17001,959-573-8552,560-945-5244,Class A,Title Test,Active,7/23/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+s0iel6d8@joinansel.com,845-45-3968,10/20/1946,Armstrong,Ryder,,F,123 RandStreet,Dallas,Texas,17001,342.451.4276 x884,184-610-4161,Class A,Title Test,Active,12/21/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+6xj9xda0@joinansel.com,755-08-6773,5/3/1958,Hirthe,Miller,,M,123 RandStreet,Dallas,Texas,17001,1-760-566-2913,561-077-9664,Class A,Title Test,Active,3/21/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+66ipvqwg@joinansel.com,588-26-6759,12/13/2000,Armstrong,Ethan,,M,123 RandStreet,Dallas,Texas,17001,1-854-709-7229 x1266,116-081-0931,Class A,Title Test,Active,9/11/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+repjacme@joinansel.com,775-02-8179,3/26/1947,Willms,Brandt,,F,123 RandStreet,Dallas,Texas,17001,1-888-960-7118,009-213-9691,Class A,Title Test,Active,1/5/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+y6yv1byu@joinansel.com,148-98-4735,6/12/1941,Ondricka,Pearl,,M,123 RandStreet,Dallas,Texas,17001,316-474-5090,065-318-9339,Class A,Title Test,Active,4/8/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wa8cthgw@joinansel.com,740-50-3263,1/24/1995,VonRueden,Emory,,F,123 RandStreet,Dallas,Texas,17001,1-440-356-8856 x5089,489-975-9303,Class A,Title Test,Active,10/30/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rgdeg8ju@joinansel.com,628-44-5382,5/17/1946,Legros,Graciela,,M,123 RandStreet,Dallas,Texas,17001,(936) 627-3235 x256,176-955-1293,Class A,Title Test,Active,1/25/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+chxahzh1@joinansel.com,136-79-8285,1/31/1988,Morar,Nella,,F,123 RandStreet,Dallas,Texas,17001,387-992-6912 x2774,501-799-3683,Class A,Title Test,Active,3/8/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
