Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+nsoiktj5@joinansel.com,189-29-9780,8/8/1965,Rodriguez,Randall,,F,123 RandStreet,Dallas,Texas,17001,238-937-3073 x87462,349-214-1890,Class A,Title Test,Active,3/18/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zcu8mp7o@joinansel.com,935-43-3327,1/18/1975,Huel,Javonte,,M,123 RandStreet,Dallas,Texas,17001,1-310-896-1466 x58483,153-543-8552,Class A,Title Test,Active,12/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2ut89dyc@joinansel.com,414-36-3161,1/31/1967,Willms,Beulah,,M,123 RandStreet,Dallas,Texas,17001,570.802.4619 x706,821-439-3662,Class A,Title Test,Active,3/10/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kdp6ifxt@joinansel.com,451-97-4747,6/3/1981,Larson,Elenora,,M,123 RandStreet,Dallas,Texas,17001,1-971-555-6173 x601,614-228-5399,Class A,Title Test,Active,9/12/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+krddnhv1@joinansel.com,827-78-2916,7/22/1944,McGlynn,Mose,,M,123 RandStreet,Dallas,Texas,17001,707.675.0172 x57042,574-400-5500,Class A,Title Test,Active,4/13/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qbjtsc2n@joinansel.com,104-73-6931,10/5/1996,Johns,Soledad,,F,123 RandStreet,Dallas,Texas,17001,242.718.2264 x1494,496-401-8963,Class A,Title Test,Active,9/5/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+svhpyu5x@joinansel.com,405-64-9575,2/25/1955,Kuhlman,Rosetta,,M,123 RandStreet,Dallas,Texas,17001,861-384-6534 x7257,500-272-6389,Class A,Title Test,Active,12/31/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+61g0uozy@joinansel.com,799-79-8248,1/3/1999,Hills-Bins,Kasey,,F,123 RandStreet,Dallas,Texas,17001,496-864-5956 x1955,892-000-5275,Class A,Title Test,Active,11/28/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vbeb8mmh@joinansel.com,926-32-4622,3/1/1958,King,Alfredo,,F,123 RandStreet,Dallas,Texas,17001,776-360-7085 x7272,384-820-2969,Class A,Title Test,Active,1/13/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+saf4ji3m@joinansel.com,612-56-0535,4/8/1973,Wehner,Micah,,M,123 RandStreet,Dallas,Texas,17001,380.613.4366,948-454-8563,Class A,Title Test,Active,4/25/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
