Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+n9336cid@joinansel.com,755-53-0958,3/17/1972,Reichert,Marietta,,F,123 RandStreet,Dallas,Texas,17001,1-264-984-0269 x023,919-315-9618,Class A,Title Test,Active,5/19/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fzcppecc@joinansel.com,941-22-6134,9/10/1980,Gerlach,Ewell,,M,123 RandStreet,Dallas,Texas,17001,(684) 533-0741 x84600,900-788-7960,Class A,Title Test,Active,4/27/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e2ukynqw@joinansel.com,398-17-5726,2/8/1972,Conroy,Aubree,,M,123 RandStreet,Dallas,Texas,17001,(322) 524-8813 x6088,229-999-4753,Class A,Title Test,Active,11/25/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+y0zjtf8s@joinansel.com,394-08-1765,3/23/1965,Block,Tracy,,M,123 RandStreet,Dallas,Texas,17001,667.447.7403,091-098-7816,Class A,Title Test,Active,12/26/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+djxmrtlq@joinansel.com,841-56-8144,7/27/1957,Zboncak,Carroll,,F,123 RandStreet,Dallas,Texas,17001,727-358-4682,080-863-4538,Class A,Title Test,Active,1/18/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+i4ig3wir@joinansel.com,137-84-7475,10/15/1940,Gottlieb,Morton,,F,123 RandStreet,Dallas,Texas,17001,432.943.3771 x02505,756-632-3033,Class A,Title Test,Active,8/20/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+6wjwihgn@joinansel.com,015-03-4602,9/19/1997,Champlin,Sandra,,M,123 RandStreet,Dallas,Texas,17001,784.831.9681 x4837,711-505-8308,Class A,Title Test,Active,11/11/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wsb6fq55@joinansel.com,145-02-0099,11/2/1972,Swaniawski,Duncan,,F,123 RandStreet,Dallas,Texas,17001,235.971.9275 x88960,993-881-4628,Class A,Title Test,Active,5/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kg2ytguo@joinansel.com,903-56-6520,12/11/1962,Jaskolski,Aryanna,,M,123 RandStreet,Dallas,Texas,17001,829-214-8530,081-420-3116,Class A,Title Test,Active,2/12/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7qqm3xsg@joinansel.com,105-24-9655,9/22/1983,Okuneva,Ottis,,F,123 RandStreet,Dallas,Texas,17001,(379) 828-7182 x63790,471-152-4499,Class A,Title Test,Active,11/26/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
