Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+4r4cvzew@joinansel.com,673-06-8854,7/8/1969,Konopelski,Garret,,M,123 RandStreet,Dallas,Texas,17001,877-553-5757,274-863-5129,Class A,Title Test,Active,8/4/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gq4rtvho@joinansel.com,812-39-4774,6/21/1944,Murazik,Madisen,,M,123 RandStreet,Dallas,Texas,17001,1-899-859-9326,732-797-2105,Class A,Title Test,Active,8/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nsssbcvl@joinansel.com,489-91-4832,12/1/1998,Sporer,Electa,,F,123 RandStreet,Dallas,Texas,17001,329-970-7078 x194,965-421-7012,Class A,Title Test,Active,7/25/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cua3idoe@joinansel.com,711-94-4872,10/14/1990,Considine,Piper,,F,123 RandStreet,Dallas,Texas,17001,964-618-9787,473-744-2707,Class A,Title Test,Active,10/2/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+o8yzhifl@joinansel.com,570-63-5967,3/20/1986,Ward,Bette,,M,123 RandStreet,Dallas,Texas,17001,1-826-252-3760 x17921,295-792-0650,Class A,Title Test,Active,8/15/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gtca18hj@joinansel.com,611-96-2518,5/22/1996,Russel,Domenic,,F,123 RandStreet,Dallas,Texas,17001,1-582-396-2109,336-776-4720,Class A,Title Test,Active,10/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+u3gtxilf@joinansel.com,358-35-2060,9/9/1951,Bednar,Hayley,,M,123 RandStreet,Dallas,Texas,17001,1-647-217-4317 x91660,147-580-3854,Class A,Title Test,Active,5/28/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jugv6swb@joinansel.com,192-47-9908,1/19/1973,Powlowski,Raegan,,F,123 RandStreet,Dallas,Texas,17001,(650) 774-6450 x464,255-233-6152,Class A,Title Test,Active,7/2/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oniybejb@joinansel.com,219-27-6917,11/1/1996,Koss,Cristal,,F,123 RandStreet,Dallas,Texas,17001,(816) 354-1247 x96351,671-544-2541,Class A,Title Test,Active,12/16/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ppouaebs@joinansel.com,857-92-4796,4/1/1962,Collier,Dorian,,M,123 RandStreet,Dallas,Texas,17001,338-478-9687 x7000,948-035-0003,Class A,Title Test,Active,7/9/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
