Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+cpn7tjpv@joinansel.com,063-26-2993,4/21/1948,Pouros,Zackary,,F,123 RandStreet,Dallas,Texas,17001,506.464.7706 x928,830-577-2920,Class A,Title Test,Active,1/17/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+o11aix1o@joinansel.com,355-47-9647,3/4/1971,Lehner,Daryl,,F,123 RandStreet,Dallas,Texas,17001,910-815-5367 x2879,280-163-7788,Class A,Title Test,Active,1/18/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ab8tyrsc@joinansel.com,020-66-6466,10/15/1978,Quitzon,Idell,,M,123 RandStreet,Dallas,Texas,17001,1-349-763-4413 x32542,848-902-4867,Class A,Title Test,Active,2/9/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tziegonf@joinansel.com,673-69-4247,10/18/1994,Vandervort,Madilyn,,M,123 RandStreet,Dallas,Texas,17001,911-649-0323,425-198-2289,Class A,Title Test,Active,9/24/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mrzcljct@joinansel.com,254-62-7196,5/1/1972,Quigley,Katlyn,,M,123 RandStreet,Dallas,Texas,17001,1-994-473-3080 x6508,325-428-0386,Class A,Title Test,Active,10/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5qk3ep0m@joinansel.com,237-75-6495,7/5/1956,Schuppe,Marianna,,M,123 RandStreet,Dallas,Texas,17001,(917) 390-6446 x2714,592-838-0079,Class A,Title Test,Active,8/20/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+3iakmysg@joinansel.com,134-38-1995,12/31/1941,Hauck,Kelton,,M,123 RandStreet,Dallas,Texas,17001,558.766.7101 x875,681-392-8415,Class A,Title Test,Active,5/7/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nlykcpzm@joinansel.com,882-91-8788,11/16/1947,Glover,Valerie,,F,123 RandStreet,Dallas,Texas,17001,1-944-781-3274 x3528,050-833-7426,Class A,Title Test,Active,11/3/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wiolhy2o@joinansel.com,528-41-0249,10/22/1974,Armstrong,Lorenza,,M,123 RandStreet,Dallas,Texas,17001,599.449.0816,520-733-9923,Class A,Title Test,Active,7/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hfrdwi18@joinansel.com,991-52-7118,10/14/1953,Wehner,Malcolm,,F,123 RandStreet,Dallas,Texas,17001,558.792.0888 x395,770-389-1112,Class A,Title Test,Active,10/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
