Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+epenl3jv@joinansel.com,189-26-5277,4/21/1975,Reynolds,Emanuel,,M,123 RandStreet,Dallas,Texas,17001,450.695.0079 x2753,584-430-0565,Class A,Title Test,Active,2/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8cklfxsu@joinansel.com,490-90-9928,12/9/1944,Schuster,Harley,,M,123 RandStreet,Dallas,Texas,17001,(741) 710-5115,902-169-7036,Class A,Title Test,Active,11/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tzpbtzqm@joinansel.com,337-42-2725,8/22/1997,Dicki,Troy,,F,123 RandStreet,Dallas,Texas,17001,434-343-6841,437-767-7919,Class A,Title Test,Active,4/28/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ba4cuqzd@joinansel.com,874-70-4497,5/16/1967,Robel,Jarvis,,F,123 RandStreet,Dallas,Texas,17001,(676) 966-6355 x76568,862-413-8106,Class A,Title Test,Active,8/26/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+3zszer49@joinansel.com,675-04-8064,10/23/1991,Hamill,Shana,,M,123 RandStreet,Dallas,Texas,17001,1-923-858-0929 x2401,693-231-3545,Class A,Title Test,Active,7/1/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+91vwelir@joinansel.com,724-44-7435,12/27/1947,Nitzsche,Isac,,F,123 RandStreet,Dallas,Texas,17001,1-832-380-6624 x353,849-165-7058,Class A,Title Test,Active,6/23/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qrvaytd7@joinansel.com,691-88-2105,3/2/1975,Hessel,Hoyt,,M,123 RandStreet,Dallas,Texas,17001,(338) 482-8390 x0670,513-132-8211,Class A,Title Test,Active,5/12/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+grp3ackp@joinansel.com,915-57-1657,8/1/1979,Spencer,Frances,,M,123 RandStreet,Dallas,Texas,17001,845-445-6314 x9570,906-177-5470,Class A,Title Test,Active,2/3/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qzkdowba@joinansel.com,657-62-9034,3/14/1972,Casper,Darian,,M,123 RandStreet,Dallas,Texas,17001,222.882.3881 x4965,222-133-4087,Class A,Title Test,Active,5/28/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ftlrlhb3@joinansel.com,888-59-5322,6/15/1978,Murphy-Hettinger,Alexie,,F,123 RandStreet,Dallas,Texas,17001,449.363.3998 x86445,775-797-5553,Class A,Title Test,Active,5/3/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
