Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+urusbhcb@joinansel.com,145-62-2601,11/11/1965,Farrell,Janet,,M,123 RandStreet,Dallas,Texas,17001,652.305.9748 x88820,058-090-9600,Class A,Title Test,Active,4/4/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+m2xe6zqd@joinansel.com,454-86-6015,3/29/1967,Boyer,Layla,,M,123 RandStreet,Dallas,Texas,17001,578-494-1747 x843,783-089-8175,Class A,Title Test,Active,1/2/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oeo3h5a3@joinansel.com,558-50-2033,8/25/1953,Huel,Brendon,,M,123 RandStreet,Dallas,Texas,17001,1-419-267-7590 x6477,052-098-1476,Class A,Title Test,Active,11/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xpk4xqyx@joinansel.com,060-57-1835,6/13/1988,Berge-Lind,Gladys,,M,123 RandStreet,Dallas,Texas,17001,202-734-0764 x54627,715-548-4814,Class A,Title Test,Active,12/6/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5jwuvpcn@joinansel.com,315-38-9634,3/3/1971,Cruickshank,Clifford,,M,123 RandStreet,Dallas,Texas,17001,466.580.5598 x52219,740-088-5030,Class A,Title Test,Active,2/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+edvowm9j@joinansel.com,015-18-3094,11/30/1944,Sporer,Muhammad,,M,123 RandStreet,Dallas,Texas,17001,(519) 865-7278 x33436,931-594-7874,Class A,Title Test,Active,10/4/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+aqg0hsg3@joinansel.com,589-97-1308,5/22/1993,Ortiz,Cleora,,M,123 RandStreet,Dallas,Texas,17001,624-705-2053,621-742-0409,Class A,Title Test,Active,12/6/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+li85hglf@joinansel.com,232-66-4099,1/10/1983,Boyle,Oceane,,M,123 RandStreet,Dallas,Texas,17001,(806) 459-7109,171-419-6061,Class A,Title Test,Active,6/6/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yyfhwfff@joinansel.com,711-44-4971,7/2/1982,Boyer,Uriah,,M,123 RandStreet,Dallas,Texas,17001,1-971-970-8499,736-832-3495,Class A,Title Test,Active,7/14/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zusdl1bh@joinansel.com,637-82-0222,4/2/1990,Crist,Rashad,,M,123 RandStreet,Dallas,Texas,17001,1-653-650-0618 x2342,437-089-6149,Class A,Title Test,Active,2/12/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
