Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+e6tmihkw@joinansel.com,068-79-0648,3/2/1956,Feest,Jayda,,M,123 RandStreet,Dallas,Texas,17001,825-568-1132 x11623,412-270-3025,Class A,Title Test,Active,3/9/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rz4ffuam@joinansel.com,577-59-1670,9/19/1940,Kiehn,Arjun,,F,123 RandStreet,Dallas,Texas,17001,1-985-668-9952 x8419,667-933-4124,Class A,Title Test,Active,10/15/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uercrzod@joinansel.com,329-85-1621,7/16/1975,Gorczany,Madilyn,,M,123 RandStreet,Dallas,Texas,17001,1-837-757-3846 x2178,403-201-5521,Class A,Title Test,Active,4/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dahpsigo@joinansel.com,594-07-9339,6/25/1949,Fisher,Khalil,,M,123 RandStreet,Dallas,Texas,17001,637.504.7178 x243,879-872-6217,Class A,Title Test,Active,2/4/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wp1yhliv@joinansel.com,633-42-4066,7/9/1942,Goldner-Armstrong,Laury,,F,123 RandStreet,Dallas,Texas,17001,821-848-8650,812-441-2660,Class A,Title Test,Active,2/5/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+1prl5ecc@joinansel.com,905-42-7195,9/22/1970,Pfannerstill,Holden,,F,123 RandStreet,Dallas,Texas,17001,(892) 520-3289,599-814-8527,Class A,Title Test,Active,12/2/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+inrkepih@joinansel.com,284-79-5138,9/26/1946,Bailey,Webster,,F,123 RandStreet,Dallas,Texas,17001,563.904.5241,279-138-1558,Class A,Title Test,Active,4/4/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+c7p7dwnn@joinansel.com,409-28-7778,7/23/1992,Okuneva,Sadye,,F,123 RandStreet,Dallas,Texas,17001,717-214-7419 x474,480-982-6611,Class A,Title Test,Active,10/9/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+u0t3kon4@joinansel.com,656-32-2525,3/4/1967,MacGyver,Jacynthe,,F,123 RandStreet,Dallas,Texas,17001,495.663.0288,215-463-4536,Class A,Title Test,Active,2/10/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+daysiykk@joinansel.com,651-39-3611,5/18/1968,Johnson,Mekhi,,F,123 RandStreet,Dallas,Texas,17001,587-838-0562 x18852,081-196-1559,Class A,Title Test,Active,8/25/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
