Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+eefo675h@joinansel.com,500-59-1383,5/28/1944,Trantow,Erling,,F,123 RandStreet,Dallas,Texas,17001,386.593.1139 x00720,222-615-7555,Class A,Title Test,Active,6/11/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gulhl6bd@joinansel.com,675-10-8971,7/31/1981,O'Reilly,Kieran,,F,123 RandStreet,Dallas,Texas,17001,419-720-6912 x5530,176-798-6007,Class A,Title Test,Active,5/15/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gqwipbq7@joinansel.com,087-74-6029,11/19/1944,Mayer,Deja,,F,123 RandStreet,Dallas,Texas,17001,(284) 249-6871 x94177,809-328-0861,Class A,Title Test,Active,4/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dq3jtgy1@joinansel.com,125-59-9014,1/6/1950,Sipes,Stefan,,M,123 RandStreet,Dallas,Texas,17001,332-593-4638,894-379-8122,Class A,Title Test,Active,9/29/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yqoitb4j@joinansel.com,538-69-1248,10/2/1952,Von,Isabella,,M,123 RandStreet,Dallas,Texas,17001,(597) 926-3076 x317,569-481-0445,Class A,Title Test,Active,2/15/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+eswdjfhv@joinansel.com,803-56-2504,12/3/1986,Brown,Yadira,,M,123 RandStreet,Dallas,Texas,17001,(593) 409-4484,391-829-0504,Class A,Title Test,Active,1/30/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pqbeum9j@joinansel.com,939-34-2053,6/11/1956,Gleichner,Bridget,,F,123 RandStreet,Dallas,Texas,17001,688-604-6565,490-528-2225,Class A,Title Test,Active,9/10/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+g0cwp0qs@joinansel.com,712-17-3401,7/14/1952,Von,Murl,,F,123 RandStreet,Dallas,Texas,17001,1-681-893-3878,595-787-4400,Class A,Title Test,Active,10/24/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xew4b3wr@joinansel.com,297-94-1274,3/26/1955,Conroy,Allison,,F,123 RandStreet,Dallas,Texas,17001,1-532-248-8553 x81722,770-482-8349,Class A,Title Test,Active,3/10/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pzohw1ez@joinansel.com,354-18-1968,7/31/1963,Doyle,Turner,,M,123 RandStreet,Dallas,Texas,17001,(929) 360-4281 x771,871-410-0889,Class A,Title Test,Active,9/22/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
