Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+eluxdxz2@joinansel.com,455-97-4699,11/26/1996,Feeney,Eloy,,M,123 RandStreet,Dallas,Texas,17001,938-423-5337 x76247,642-098-6053,Class A,Title Test,Active,9/19/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wupj7u8j@joinansel.com,184-88-8922,12/7/1975,Macejkovic,Danial,,F,123 RandStreet,Dallas,Texas,17001,(478) 786-9063 x6648,776-911-3881,Class A,Title Test,Active,7/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8ash18mx@joinansel.com,349-13-1249,3/30/1973,Robel,Harvey,,F,123 RandStreet,Dallas,Texas,17001,(578) 897-3650,498-515-0315,Class A,Title Test,Active,10/17/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dfxelnqu@joinansel.com,069-78-7263,8/3/1961,Becker,Jerad,,M,123 RandStreet,Dallas,Texas,17001,741.900.0484,986-441-4126,Class A,Title Test,Active,4/12/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mgbcp7wa@joinansel.com,475-70-4571,2/4/1992,Hahn,Adalberto,,F,123 RandStreet,Dallas,Texas,17001,1-217-822-6413 x7895,319-643-5715,Class A,Title Test,Active,7/30/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gheqwqfr@joinansel.com,475-93-5581,12/2/1981,Wilkinson,Dalton,,M,123 RandStreet,Dallas,Texas,17001,914-996-8727 x69817,529-919-6541,Class A,Title Test,Active,12/23/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+opt70jnf@joinansel.com,060-52-9980,1/27/1995,Weissnat,Brad,,M,123 RandStreet,Dallas,Texas,17001,(523) 925-6842 x83759,010-213-8069,Class A,Title Test,Active,4/23/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kewwbuom@joinansel.com,019-89-2081,4/17/1945,Brekke,Al,,F,123 RandStreet,Dallas,Texas,17001,(252) 359-7378,021-653-5402,Class A,Title Test,Active,7/23/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ojyfapfm@joinansel.com,292-48-6446,10/31/1996,West,Julianne,,M,123 RandStreet,Dallas,Texas,17001,1-500-234-2593 x4175,807-898-2340,Class A,Title Test,Active,11/18/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mg0shd7w@joinansel.com,582-51-7031,2/24/1979,Adams,Audra,,M,123 RandStreet,Dallas,Texas,17001,282.888.1370 x952,415-256-1886,Class A,Title Test,Active,3/27/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
