Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+jbsptrct@joinansel.com,022-44-6750,12/2/1994,Parker,Genesis,,F,123 RandStreet,Dallas,Texas,17001,579.349.0098 x543,812-962-5657,Class A,Title Test,Active,11/6/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vujmafqr@joinansel.com,528-01-3647,9/3/1998,Howell,Gisselle,,F,123 RandStreet,Dallas,Texas,17001,(216) 275-1344 x1874,969-695-7393,Class A,Title Test,Active,7/29/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+arnpw6pb@joinansel.com,069-26-7046,1/4/1983,Bode,Lupe,,F,123 RandStreet,Dallas,Texas,17001,1-583-303-7425,128-468-3662,Class A,Title Test,Active,12/1/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kczkvu9r@joinansel.com,323-80-8858,8/27/1999,Marquardt,Jaylin,,F,123 RandStreet,Dallas,Texas,17001,253.671.5311 x139,519-786-3582,Class A,Title Test,Active,10/10/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+koijc4p6@joinansel.com,614-48-3560,3/9/1981,Ziemann,Moises,,M,123 RandStreet,Dallas,Texas,17001,1-792-695-2897 x37198,539-245-6591,Class A,Title Test,Active,9/11/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+urt3h9cb@joinansel.com,712-20-1403,6/3/1975,Dietrich,Hertha,,M,123 RandStreet,Dallas,Texas,17001,(903) 888-3507 x55636,919-963-4155,Class A,Title Test,Active,4/19/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zcshn7yg@joinansel.com,234-25-3974,9/29/1953,Kassulke,Will,,F,123 RandStreet,Dallas,Texas,17001,621.693.6329 x8489,213-556-2694,Class A,Title Test,Active,9/1/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gyyxbwxa@joinansel.com,800-80-7055,7/9/1989,Rippin,Gudrun,,F,123 RandStreet,Dallas,Texas,17001,1-264-727-5213 x029,397-250-4497,Class A,Title Test,Active,2/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+eow1fq18@joinansel.com,275-99-9072,9/25/1954,Bradtke,Roberta,,M,123 RandStreet,Dallas,Texas,17001,467.601.4796,020-970-1707,Class A,Title Test,Active,3/17/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+n1vpdx7z@joinansel.com,116-42-7926,4/27/1966,Erdman,Lesley,,M,123 RandStreet,Dallas,Texas,17001,477.696.8618 x1161,430-027-1295,Class A,Title Test,Active,7/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
