Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+2erhryrk@joinansel.com,610-14-0924,7/21/1957,Gutkowski,Tyson,,F,123 RandStreet,Dallas,Texas,17001,(338) 409-1368 x6060,524-008-6689,Class A,Title Test,Active,5/5/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hzglkikl@joinansel.com,716-83-1632,4/29/1959,Corkery,Alana,,F,123 RandStreet,Dallas,Texas,17001,(625) 221-3247 x12697,059-231-7895,Class A,Title Test,Active,10/30/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+c3bib7xk@joinansel.com,209-98-3862,1/12/1964,Wisozk,Dahlia,,M,123 RandStreet,Dallas,Texas,17001,1-901-450-7104 x009,215-248-0873,Class A,Title Test,Active,11/8/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wwffszxw@joinansel.com,871-59-6554,12/15/1942,Upton,Kari,,M,123 RandStreet,Dallas,Texas,17001,(209) 615-8675 x8929,268-495-9804,Class A,Title Test,Active,8/22/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+usvvwxpv@joinansel.com,799-43-2558,12/7/1946,Dicki,Brittany,,M,123 RandStreet,Dallas,Texas,17001,835.230.6826 x4114,020-622-5275,Class A,Title Test,Active,6/22/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+sodwk3ad@joinansel.com,852-62-6159,9/4/1997,Kozey,Cullen,,M,123 RandStreet,Dallas,Texas,17001,678-467-9679,628-612-7326,Class A,Title Test,Active,5/5/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ebyue44s@joinansel.com,369-55-9608,11/19/1979,Schoen,Leland,,M,123 RandStreet,Dallas,Texas,17001,1-850-959-5584 x6270,989-508-1116,Class A,Title Test,Active,1/4/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zicasrjc@joinansel.com,925-59-6530,6/5/1972,Ledner,Malika,,M,123 RandStreet,Dallas,Texas,17001,491-694-9057 x2420,926-695-4251,Class A,Title Test,Active,10/24/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0tzmykzn@joinansel.com,361-89-8469,8/27/1957,Breitenberg,Jovan,,M,123 RandStreet,Dallas,Texas,17001,1-903-561-6789 x07090,542-214-6952,Class A,Title Test,Active,9/9/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+17divvqy@joinansel.com,182-40-0376,6/11/1989,Ullrich,Creola,,M,123 RandStreet,Dallas,Texas,17001,(330) 683-8593,040-713-7531,Class A,Title Test,Active,11/12/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
