Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Enola_OKon@hotmail.com,729-78-4763,9/3/1944,Walker,Archibald,,M,123 RandStreet,Dallas,Texas,17001,769.572.0808 x88565,491-911-1242,Class A,Title Test,Active,5/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Teresa27@hotmail.com,103-28-5733,4/30/1978,Stroman,Haylee,,F,123 RandStreet,Dallas,Texas,17001,(896) 561-6579 x847,568-361-5757,Class A,Title Test,Active,12/10/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Maci_Sawayn35@hotmail.com,211-65-2279,1/24/1976,Schaefer,Norval,,F,123 RandStreet,Dallas,Texas,17001,965-644-8622 x3582,611-067-3344,Class A,Title Test,Active,3/6/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Rene67@yahoo.com,717-74-0251,4/4/1973,Gorczany-Heidenreich,Flavio,,F,123 RandStreet,Dallas,Texas,17001,399-553-2618 x961,183-834-7536,Class A,Title Test,Active,5/14/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Amiya_Nicolas16@gmail.com,917-24-6340,3/10/1945,McDermott,Rebekah,,F,123 RandStreet,Dallas,Texas,17001,1-892-748-6953,994-456-0960,Class A,Title Test,Active,1/24/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Craig_Rutherford@hotmail.com,443-62-1323,12/6/1956,Bradtke-Feil,Marge,,F,123 RandStreet,Dallas,Texas,17001,(438) 876-7425 x96857,096-878-9032,Class A,Title Test,Active,4/17/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dandre_Casper@hotmail.com,159-49-7789,11/7/1985,Bauch,Joelle,,F,123 RandStreet,Dallas,Texas,17001,445-381-1795 x59966,484-771-0572,Class A,Title Test,Active,12/12/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Bella44@gmail.com,052-86-3806,1/22/1958,Schmeler,Felicity,,F,123 RandStreet,Dallas,Texas,17001,417.470.9986,371-712-0269,Class A,Title Test,Active,6/21/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Lora.Bayer91@gmail.com,977-77-6084,1/11/1961,Bauch,Keira,,M,123 RandStreet,Dallas,Texas,17001,(648) 796-0386 x41188,226-423-0785,Class A,Title Test,Active,2/23/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Minnie_Cronin@gmail.com,373-34-8570,4/18/1984,Waters,Richie,,M,123 RandStreet,Dallas,Texas,17001,1-939-691-5761,531-271-1948,Class A,Title Test,Active,10/27/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
