Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+m6jnq09d@joinansel.com,623-84-0097,1/14/1951,Hahn,Zoey,,F,123 RandStreet,Dallas,Texas,17001,967.883.0004 x7704,306-877-3007,Class A,Title Test,Active,4/3/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yjetddts@joinansel.com,413-68-1412,1/5/1975,Bernier,Shanny,,M,123 RandStreet,Dallas,Texas,17001,(207) 318-2535 x5203,459-562-7112,Class A,Title Test,Active,3/7/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e8bdb4cc@joinansel.com,382-42-4036,5/16/2000,Hickle,Marcelle,,M,123 RandStreet,Dallas,Texas,17001,419.864.9063 x471,608-035-9598,Class A,Title Test,Active,10/16/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+di2sttqy@joinansel.com,930-63-9546,12/15/1977,Haag,Deven,,M,123 RandStreet,Dallas,Texas,17001,631-443-8380 x8089,421-668-3311,Class A,Title Test,Active,12/9/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+m5e3ftis@joinansel.com,816-02-7319,2/20/1942,Bogisich,Adelia,,M,123 RandStreet,Dallas,Texas,17001,908-405-1187,446-429-3932,Class A,Title Test,Active,10/18/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dc7c0nz9@joinansel.com,941-80-4928,11/5/1979,Legros,Brody,,M,123 RandStreet,Dallas,Texas,17001,860-333-1182 x1246,802-013-6128,Class A,Title Test,Active,3/21/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e6f1ql3w@joinansel.com,440-12-9119,7/25/1945,Welch,Amira,,M,123 RandStreet,Dallas,Texas,17001,(588) 663-2323 x688,798-035-5813,Class A,Title Test,Active,12/26/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qurbnc4b@joinansel.com,734-53-7224,3/4/1966,Ledner-Hettinger,Terrell,,M,123 RandStreet,Dallas,Texas,17001,214-234-6720 x6536,547-343-5015,Class A,Title Test,Active,12/23/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+l1fce323@joinansel.com,332-92-8095,10/16/1953,Rowe,Stanford,,M,123 RandStreet,Dallas,Texas,17001,881.227.9343 x0542,250-562-4129,Class A,Title Test,Active,11/29/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xdneca7v@joinansel.com,924-72-8832,9/24/1981,Schulist,Tara,,F,123 RandStreet,Dallas,Texas,17001,807.971.8047,694-718-9941,Class A,Title Test,Active,4/1/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
