Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Emilia.Blanda32@hotmail.com,204-38-2343,10/16/1974,Feest,Haley,,M,123 RandStreet,Dallas,Texas,17001,281.433.6261,420-934-2245,Class A,Title Test,Active,4/29/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Anjali61@yahoo.com,949-45-3472,6/23/1995,Pouros,Reymundo,,F,123 RandStreet,Dallas,Texas,17001,991.965.0295 x15181,414-687-2705,Class A,Title Test,Active,2/8/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Claudine.Hayes55@hotmail.com,492-13-5364,5/29/1999,Cruickshank,Icie,,M,123 RandStreet,Dallas,Texas,17001,834.652.7172,244-532-1680,Class A,Title Test,Active,7/15/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ethel_Lesch@yahoo.com,792-32-6522,11/25/1986,Adams,Angela,,F,123 RandStreet,Dallas,Texas,17001,547-211-7502 x4236,942-145-2089,Class A,Title Test,Active,9/21/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dawson.Howe63@yahoo.com,334-19-7507,12/18/1978,Heidenreich,Rodrigo,,F,123 RandStreet,Dallas,Texas,17001,239.291.2404 x254,990-627-7164,Class A,Title Test,Active,12/18/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Viva_Emard88@gmail.com,276-90-9894,12/23/1978,Hyatt,Lora,,F,123 RandStreet,Dallas,Texas,17001,937.872.6722,467-770-8235,Class A,Title Test,Active,10/12/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Sydnee.Quitzon@yahoo.com,494-62-7465,6/28/1950,Douglas,Shyanne,,M,123 RandStreet,Dallas,Texas,17001,662.706.0650,514-651-1016,Class A,Title Test,Active,5/15/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Adan69@hotmail.com,166-52-8175,5/20/1959,Effertz,Wendy,,F,123 RandStreet,Dallas,Texas,17001,399-251-8349,005-110-2107,Class A,Title Test,Active,6/9/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Carolanne.Lindgren0@gmail.com,212-32-9505,11/25/1953,Nicolas,Chris,,M,123 RandStreet,Dallas,Texas,17001,241-965-0668 x885,721-864-3900,Class A,Title Test,Active,8/23/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Karley_Fisher@gmail.com,261-38-3690,2/8/2000,Lehner,John,,F,123 RandStreet,Dallas,Texas,17001,1-496-810-1991,982-833-5883,Class A,Title Test,Active,5/15/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
