Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+iikzd2mp@joinansel.com,530-65-5856,12/15/1987,Maggio-Connelly,Lazaro,,M,123 RandStreet,Dallas,Texas,17001,(842) 352-8153,609-799-2288,Class A,Title Test,Active,4/25/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yq9zkbz7@joinansel.com,995-59-4837,5/9/1990,Nitzsche,Pearline,,F,123 RandStreet,Dallas,Texas,17001,(785) 967-4795 x722,595-995-9019,Class A,Title Test,Active,12/10/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4hzgexgi@joinansel.com,320-22-1179,10/23/1997,Conn,Guillermo,,F,123 RandStreet,Dallas,Texas,17001,(437) 295-8474 x4112,336-500-1399,Class A,Title Test,Active,4/10/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+er6f1xz0@joinansel.com,806-61-9163,6/28/1972,Kreiger,August,,F,123 RandStreet,Dallas,Texas,17001,1-671-325-7197 x627,223-684-7228,Class A,Title Test,Active,4/4/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pfppvv2n@joinansel.com,678-33-9559,8/23/1962,Schimmel,Einar,,F,123 RandStreet,Dallas,Texas,17001,939-818-0606 x322,194-610-9583,Class A,Title Test,Active,10/23/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7o5gfgxl@joinansel.com,650-99-3274,8/17/1948,Emard,Genesis,,F,123 RandStreet,Dallas,Texas,17001,886-556-6089 x5997,375-859-9701,Class A,Title Test,Active,2/28/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uek4v1jh@joinansel.com,385-95-3923,8/7/1959,Aufderhar,Danyka,,M,123 RandStreet,Dallas,Texas,17001,1-240-451-0402 x50879,781-784-5880,Class A,Title Test,Active,11/8/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xzkpfr1b@joinansel.com,408-57-6402,2/3/1984,Bruen,Katarina,,M,123 RandStreet,Dallas,Texas,17001,1-588-612-0708,008-127-8268,Class A,Title Test,Active,1/13/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+284sf5ne@joinansel.com,296-94-5894,5/18/1996,Konopelski,Kristin,,F,123 RandStreet,Dallas,Texas,17001,209-647-9852 x117,911-121-6617,Class A,Title Test,Active,12/7/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vw52q8fl@joinansel.com,749-91-8175,5/15/1950,Steuber,Hank,,M,123 RandStreet,Dallas,Texas,17001,1-584-249-0578,460-161-1983,Class A,Title Test,Active,6/14/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
