Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+en5qieex@joinansel.com,183-78-0655,12/12/1955,Cassin,Kylee,,M,123 RandStreet,Dallas,Texas,17001,1-435-384-3109,494-074-3299,Class A,Title Test,Active,10/31/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zqfufpxw@joinansel.com,086-73-4287,9/22/1989,McCullough,Flo,,M,123 RandStreet,Dallas,Texas,17001,1-489-736-2564,811-019-9536,Class A,Title Test,Active,10/26/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ubzbcevd@joinansel.com,066-83-2768,9/11/1984,Fritsch,Boris,,F,123 RandStreet,Dallas,Texas,17001,(750) 923-8180,105-310-1593,Class A,Title Test,Active,8/12/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+64oiut4w@joinansel.com,181-69-4043,8/13/1973,Ruecker,Maverick,,M,123 RandStreet,Dallas,Texas,17001,1-883-556-8326 x803,512-357-7704,Class A,Title Test,Active,10/19/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5okxqrc2@joinansel.com,292-50-2287,7/31/1999,Reynolds,Jayden,,M,123 RandStreet,Dallas,Texas,17001,1-566-523-5229 x4044,431-948-8638,Class A,Title Test,Active,6/19/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bzckarws@joinansel.com,500-37-5553,4/8/1979,Hills,Christy,,F,123 RandStreet,Dallas,Texas,17001,878.299.6961 x0975,307-589-9162,Class A,Title Test,Active,9/20/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gco8gg9w@joinansel.com,686-74-0351,6/10/1948,Parisian,Coleman,,M,123 RandStreet,Dallas,Texas,17001,655.648.7307 x714,540-074-5678,Class A,Title Test,Active,6/5/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8dnvffz4@joinansel.com,239-45-0652,4/6/1980,Waters,Kenny,,F,123 RandStreet,Dallas,Texas,17001,(362) 254-4882 x68207,927-579-2150,Class A,Title Test,Active,5/23/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yn4xfndy@joinansel.com,450-15-1155,4/15/1959,Heidenreich,Delphine,,F,123 RandStreet,Dallas,Texas,17001,312.740.0545,002-701-6685,Class A,Title Test,Active,6/28/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+lsbczdul@joinansel.com,696-15-1014,3/22/1982,Cassin,Mabel,,F,123 RandStreet,Dallas,Texas,17001,1-773-789-6749 x495,807-389-0809,Class A,Title Test,Active,4/24/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
