Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+s9s0kzbl@joinansel.com,031-77-1828,10/30/1943,Haley,Kareem,,M,123 RandStreet,Dallas,Texas,17001,(549) 503-5502 x36842,381-013-6607,Class A,Title Test,Active,12/14/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+w29hkhmm@joinansel.com,728-00-2996,5/23/1993,Dooley,Taurean,,M,123 RandStreet,Dallas,Texas,17001,469-542-1266 x759,436-942-8535,Class A,Title Test,Active,3/25/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+h7kxvidz@joinansel.com,202-60-0580,12/9/1960,Altenwerth,Alexandria,,F,123 RandStreet,Dallas,Texas,17001,517.840.1367 x79536,121-668-0865,Class A,Title Test,Active,1/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8qswlulw@joinansel.com,633-45-2105,5/4/1980,Johnston,Charity,,F,123 RandStreet,Dallas,Texas,17001,1-453-800-2707 x2773,649-705-9902,Class A,Title Test,Active,4/1/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ln7gj5zq@joinansel.com,553-52-4724,12/2/1945,Bashirian,Eleanora,,F,123 RandStreet,Dallas,Texas,17001,750-452-2739 x80699,471-071-2163,Class A,Title Test,Active,3/4/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dpttyasy@joinansel.com,892-66-5573,3/26/1944,Gleichner,Lily,,M,123 RandStreet,Dallas,Texas,17001,1-270-364-7171,443-145-1880,Class A,Title Test,Active,9/1/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+17xumq7x@joinansel.com,165-44-9634,12/6/1973,Wuckert,Verdie,,F,123 RandStreet,Dallas,Texas,17001,1-501-274-7942 x707,560-920-3134,Class A,Title Test,Active,12/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ygz4eqg7@joinansel.com,783-70-5563,9/23/1994,Schmitt-Batz,Annabel,,M,123 RandStreet,Dallas,Texas,17001,243.944.0532 x565,173-421-9841,Class A,Title Test,Active,4/19/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+olie8g8a@joinansel.com,845-17-7092,9/25/1952,Considine,Webster,,M,123 RandStreet,Dallas,Texas,17001,1-459-368-0109 x273,794-725-8304,Class A,Title Test,Active,3/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+s72pgoxu@joinansel.com,936-25-5058,9/6/1957,Abernathy,Angus,,M,123 RandStreet,Dallas,Texas,17001,718.983.2268 x665,871-386-5761,Class A,Title Test,Active,10/11/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
