Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+votqxxsp@joinansel.com,183-91-4197,12/10/1970,Schinner,Emilie,,F,123 RandStreet,Dallas,Texas,17001,1-623-523-4973,230-563-5075,Class A,Title Test,Active,7/21/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zrz2qpca@joinansel.com,877-16-6414,1/10/1956,Lang,Hillary,,F,123 RandStreet,Dallas,Texas,17001,1-653-220-5381 x53595,531-606-5534,Class A,Title Test,Active,9/2/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gbfoopmv@joinansel.com,900-86-8847,11/28/1942,Schulist,Owen,,F,123 RandStreet,Dallas,Texas,17001,(327) 720-2511 x012,265-115-2006,Class A,Title Test,Active,12/25/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+s3q4ugj9@joinansel.com,234-49-8947,1/20/1990,Kessler,Stefan,,M,123 RandStreet,Dallas,Texas,17001,(847) 431-5398 x5282,021-951-4664,Class A,Title Test,Active,9/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+n11jvemb@joinansel.com,279-09-4393,5/25/1973,Robel,Demarcus,,M,123 RandStreet,Dallas,Texas,17001,395-842-2950 x66564,991-532-8631,Class A,Title Test,Active,6/3/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+9i0vlgwd@joinansel.com,485-40-1912,3/31/1957,Kuvalis,Breana,,F,123 RandStreet,Dallas,Texas,17001,1-838-887-0648 x96272,384-828-7390,Class A,Title Test,Active,4/28/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+yofqk3rj@joinansel.com,942-18-4626,12/19/1975,Heller,Kolby,,M,123 RandStreet,Dallas,Texas,17001,824.875.6002 x675,279-627-6829,Class A,Title Test,Active,5/24/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+b8gymrjb@joinansel.com,171-71-5283,8/31/1977,Walsh,Lottie,,M,123 RandStreet,Dallas,Texas,17001,(656) 547-2913 x382,816-585-8177,Class A,Title Test,Active,9/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zwyzoovp@joinansel.com,707-13-6146,1/4/1991,Kemmer,Jackeline,,F,123 RandStreet,Dallas,Texas,17001,1-545-753-7088 x190,449-796-9050,Class A,Title Test,Active,10/3/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+uu651uct@joinansel.com,836-51-4900,2/17/1990,Kuhic,Jefferey,,M,123 RandStreet,Dallas,Texas,17001,1-217-330-3691 x60370,602-137-7468,Class A,Title Test,Active,8/6/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
