Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+ejp602fg@joinansel.com,319-94-0053,6/19/1996,Smitham,Paul,,F,123 RandStreet,Dallas,Texas,17001,1-515-875-9140 x7749,930-044-3451,Class A,Title Test,Active,4/4/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2vgzbdkq@joinansel.com,726-17-2298,5/6/1986,Harris,Johnnie,,M,123 RandStreet,Dallas,Texas,17001,(375) 522-4208 x666,199-848-6480,Class A,Title Test,Active,1/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pqnrrdle@joinansel.com,867-25-5482,6/18/1949,Nikolaus,Maudie,,M,123 RandStreet,Dallas,Texas,17001,500-774-7963 x202,432-236-1774,Class A,Title Test,Active,6/9/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+v9cssicj@joinansel.com,369-16-5290,7/1/1986,Padberg,Lavern,,F,123 RandStreet,Dallas,Texas,17001,1-960-454-6758,149-716-0966,Class A,Title Test,Active,1/30/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tgvwm5kx@joinansel.com,045-06-8073,12/9/1957,Jacobson,Emily,,F,123 RandStreet,Dallas,Texas,17001,648.761.7689 x1494,787-806-1714,Class A,Title Test,Active,12/26/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+adgoqjwt@joinansel.com,011-90-6575,12/23/1971,Kozey,Jordyn,,F,123 RandStreet,Dallas,Texas,17001,1-415-717-9672 x7917,997-632-9537,Class A,Title Test,Active,1/7/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bcqipffq@joinansel.com,780-50-3922,11/17/1961,Dickinson,Leonel,,M,123 RandStreet,Dallas,Texas,17001,890.923.7310 x3300,506-415-7910,Class A,Title Test,Active,5/18/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8ytj0f56@joinansel.com,025-61-7103,2/9/1985,Hauck,Lurline,,F,123 RandStreet,Dallas,Texas,17001,925-611-8865,205-210-6928,Class A,Title Test,Active,9/26/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+joguk5tb@joinansel.com,533-59-5048,6/8/1971,Pollich,Lawrence,,F,123 RandStreet,Dallas,Texas,17001,(938) 500-9066,184-607-7625,Class A,Title Test,Active,9/30/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+snjtytga@joinansel.com,840-31-2767,7/30/1995,Harvey,Jerod,,F,123 RandStreet,Dallas,Texas,17001,(904) 426-0183 x171,924-725-7078,Class A,Title Test,Active,7/28/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
