Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+vaezlwms@joinansel.com,051-23-5408,6/12/1969,Abshire,Remington,,F,123 RandStreet,Dallas,Texas,17001,324.639.0046 x951,157-318-4539,Class A,Title Test,Active,10/17/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4tkbh7ph@joinansel.com,746-01-7854,5/14/1995,Grady,Brennon,,F,123 RandStreet,Dallas,Texas,17001,1-717-954-0794 x0628,285-525-9191,Class A,Title Test,Active,10/30/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wiqmsabm@joinansel.com,839-79-7770,6/19/1988,Reinger-Rath,Mitchel,,M,123 RandStreet,Dallas,Texas,17001,840.235.4220 x67097,589-632-6170,Class A,Title Test,Active,11/29/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oukfivc8@joinansel.com,424-78-8938,6/29/1973,Kemmer,Gerald,,F,123 RandStreet,Dallas,Texas,17001,(913) 477-5540 x2806,843-395-4187,Class A,Title Test,Active,7/10/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dlufey03@joinansel.com,072-09-1641,11/23/1975,Ledner-Huel,Kenya,,M,123 RandStreet,Dallas,Texas,17001,(782) 270-6543,924-662-7271,Class A,Title Test,Active,11/22/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vijvpqac@joinansel.com,478-95-5659,1/1/1985,Gulgowski,Ena,,F,123 RandStreet,Dallas,Texas,17001,823-918-4235,070-588-5052,Class A,Title Test,Active,5/14/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ztu1ei4h@joinansel.com,245-88-0663,10/2/1998,Sawayn,Opal,,F,123 RandStreet,Dallas,Texas,17001,(609) 874-8241 x12966,828-866-9090,Class A,Title Test,Active,11/17/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fyzbnaha@joinansel.com,703-32-5349,2/16/1970,Lang,Shemar,,M,123 RandStreet,Dallas,Texas,17001,369.252.9288,216-635-3577,Class A,Title Test,Active,1/24/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hoanfsze@joinansel.com,158-71-2138,12/14/1955,Nolan,Kathlyn,,M,123 RandStreet,Dallas,Texas,17001,1-307-789-2416 x58340,447-757-6070,Class A,Title Test,Active,6/2/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5r1rnj8v@joinansel.com,556-67-8307,8/25/1967,Smith,Maynard,,F,123 RandStreet,Dallas,Texas,17001,948-989-5738 x765,147-196-3106,Class A,Title Test,Active,1/16/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
