Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+pzb8eihu@joinansel.com,458-09-1809,3/21/1951,Prohaska,Clotilde,,F,123 RandStreet,Dallas,Texas,17001,(656) 285-0224 x95079,629-471-1634,Class A,Title Test,Active,8/16/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+d6qoxgnm@joinansel.com,325-18-2393,8/25/1995,Bailey,Aliza,,M,123 RandStreet,Dallas,Texas,17001,1-548-202-3731 x91465,032-372-8999,Class A,Title Test,Active,6/28/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xhf6nnth@joinansel.com,311-49-7541,3/10/1941,Hodkiewicz,Lula,,M,123 RandStreet,Dallas,Texas,17001,1-570-743-9311,647-926-0928,Class A,Title Test,Active,9/6/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pr1ahr6a@joinansel.com,105-76-2583,1/1/1984,Bernhard,Donna,,M,123 RandStreet,Dallas,Texas,17001,822-365-9973,818-094-6836,Class A,Title Test,Active,5/9/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+eluaun9j@joinansel.com,533-46-0479,1/10/1970,Rath,Marie,,M,123 RandStreet,Dallas,Texas,17001,1-772-848-5165 x1839,937-429-9642,Class A,Title Test,Active,12/18/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+1geirpam@joinansel.com,249-14-9772,7/9/1969,Lockman,Mossie,,F,123 RandStreet,Dallas,Texas,17001,(876) 925-7537,617-894-8035,Class A,Title Test,Active,12/3/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ghcx96ul@joinansel.com,220-41-4415,1/23/1994,Hegmann,Shakira,,F,123 RandStreet,Dallas,Texas,17001,(216) 893-9504 x28501,946-137-2693,Class A,Title Test,Active,9/1/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dbrmxq7d@joinansel.com,009-43-4815,12/19/1992,Heller,Heather,,M,123 RandStreet,Dallas,Texas,17001,653-249-9383 x597,527-263-3522,Class A,Title Test,Active,8/3/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pbqkkeyp@joinansel.com,846-64-2909,2/7/1998,Gerhold,Meghan,,M,123 RandStreet,Dallas,Texas,17001,576.327.2916 x1249,876-357-3034,Class A,Title Test,Active,3/9/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+keo8xwao@joinansel.com,407-86-2401,6/13/1957,Boehm,Shad,,F,123 RandStreet,Dallas,Texas,17001,(821) 833-0030,458-210-9757,Class A,Title Test,Active,1/3/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
