Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+wvfcobhv@joinansel.com,200-07-4241,3/13/1968,Gleason,Carley,,M,123 RandStreet,Dallas,Texas,17001,1-782-945-0737 x4646,140-131-1719,Class A,Title Test,Active,5/26/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hvandqyc@joinansel.com,208-31-7139,4/16/1985,Muller,Osvaldo,,M,123 RandStreet,Dallas,Texas,17001,(200) 816-9046 x17274,211-662-8050,Class A,Title Test,Active,7/7/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jqumwq23@joinansel.com,293-35-6070,1/20/1959,Hand,Darion,,M,123 RandStreet,Dallas,Texas,17001,(626) 533-7530 x35570,852-602-8610,Class A,Title Test,Active,3/29/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nj0afuzy@joinansel.com,363-72-8143,9/6/1983,Kuhic,Naomi,,M,123 RandStreet,Dallas,Texas,17001,780-322-8889 x7330,591-621-6203,Class A,Title Test,Active,4/20/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fzuviybn@joinansel.com,328-67-9657,1/10/1990,Schmidt,Delmer,,F,123 RandStreet,Dallas,Texas,17001,(372) 335-1742 x567,610-396-1251,Class A,Title Test,Active,2/11/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fwzuptkd@joinansel.com,093-19-3267,9/26/1944,Kohler,Kay,,F,123 RandStreet,Dallas,Texas,17001,409-794-7093,583-197-2467,Class A,Title Test,Active,8/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0uwfydow@joinansel.com,343-08-0749,9/30/1990,Rohan,Geovanni,,M,123 RandStreet,Dallas,Texas,17001,(275) 584-7223 x741,614-569-1672,Class A,Title Test,Active,3/25/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mgrsabz6@joinansel.com,070-16-2584,7/16/1998,Ankunding,Jadon,,M,123 RandStreet,Dallas,Texas,17001,1-764-358-2757,529-192-4694,Class A,Title Test,Active,2/23/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+clwslg6h@joinansel.com,096-42-2607,6/7/1980,Moen,Chandler,,F,123 RandStreet,Dallas,Texas,17001,519-591-4818 x35482,415-652-9763,Class A,Title Test,Active,9/17/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zpon8i1r@joinansel.com,136-57-8283,6/26/1971,Bogan,Tillman,,F,123 RandStreet,Dallas,Texas,17001,(279) 928-6007 x01360,164-147-1215,Class A,Title Test,Active,11/18/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
