Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+vu1y6ctk@joinansel.com,027-58-7438,6/3/1974,Dicki,Vernice,,M,123 RandStreet,Dallas,Texas,17001,1-252-733-7624 x8395,463-305-4549,Class A,Title Test,Active,12/24/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+5yfkle0a@joinansel.com,759-15-1379,9/26/1986,Watsica,Ida,,M,123 RandStreet,Dallas,Texas,17001,(389) 408-7312 x255,317-043-3986,Class A,Title Test,Active,4/12/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+nf6t7kmp@joinansel.com,420-92-3965,9/4/1979,Hane,Eveline,,F,123 RandStreet,Dallas,Texas,17001,(339) 649-8078 x7073,853-942-2445,Class A,Title Test,Active,5/6/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oawe201r@joinansel.com,394-66-7007,11/3/1943,Goldner,Gregg,,F,123 RandStreet,Dallas,Texas,17001,283-852-1892 x244,346-405-1185,Class A,Title Test,Active,10/9/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+0kzfjfwv@joinansel.com,506-95-9733,7/19/1993,Welch,Ronaldo,,M,123 RandStreet,Dallas,Texas,17001,(236) 965-1986 x7475,898-997-1131,Class A,Title Test,Active,10/27/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e1dxr6bd@joinansel.com,681-81-9890,7/14/1946,Thompson,Francisca,,M,123 RandStreet,Dallas,Texas,17001,939-875-5555 x28343,768-424-0042,Class A,Title Test,Active,1/29/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gcbtezff@joinansel.com,208-59-6357,1/31/1965,Dach,Mariela,,F,123 RandStreet,Dallas,Texas,17001,958-686-2735 x35447,881-778-5615,Class A,Title Test,Active,8/8/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+015oganl@joinansel.com,956-31-6450,10/31/1999,Heidenreich,Ivah,,F,123 RandStreet,Dallas,Texas,17001,1-536-647-3981 x56631,394-767-3703,Class A,Title Test,Active,7/20/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vn7tyg0b@joinansel.com,247-34-3844,3/3/1943,Veum,Retha,,F,123 RandStreet,Dallas,Texas,17001,895-551-6738,589-829-8893,Class A,Title Test,Active,8/25/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+z8b7rwg6@joinansel.com,023-48-2816,2/15/1963,Hickle,Rosario,,F,123 RandStreet,Dallas,Texas,17001,520.846.4365 x48352,953-772-2753,Class A,Title Test,Active,12/27/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
