Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+sv38atbp@joinansel.com,999-64-6497,7/30/1972,Schuster,Zane,,F,123 RandStreet,Dallas,Texas,17001,868-730-2187 x571,681-182-7992,Class A,Title Test,Active,1/12/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+gfogfcuv@joinansel.com,511-58-7279,2/5/1987,O'Conner,Pascale,,M,123 RandStreet,Dallas,Texas,17001,486.557.0455 x161,562-185-6232,Class A,Title Test,Active,11/3/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ongvpifz@joinansel.com,668-22-1517,9/20/1959,Nader,Ladarius,,M,123 RandStreet,Dallas,Texas,17001,(684) 699-3230 x8043,254-555-3442,Class A,Title Test,Active,4/21/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pivou0qn@joinansel.com,630-82-6340,9/19/1977,Dibbert,John,,F,123 RandStreet,Dallas,Texas,17001,(516) 320-8949 x523,403-095-0045,Class A,Title Test,Active,11/8/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kv02ea65@joinansel.com,111-29-1766,3/28/1998,Haag,Maya,,F,123 RandStreet,Dallas,Texas,17001,1-661-328-5965 x972,425-922-6108,Class A,Title Test,Active,8/8/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+litooybc@joinansel.com,904-45-1311,12/19/1995,Hammes,Yessenia,,F,123 RandStreet,Dallas,Texas,17001,(578) 227-0099 x745,257-406-5844,Class A,Title Test,Active,9/5/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xswnrhtu@joinansel.com,841-49-4397,11/29/1980,Kessler,Moriah,,M,123 RandStreet,Dallas,Texas,17001,964.744.3258 x2458,927-920-4582,Class A,Title Test,Active,6/8/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mv4cl1x3@joinansel.com,491-62-2264,12/14/1999,Senger,Vivianne,,F,123 RandStreet,Dallas,Texas,17001,505-788-6922 x328,505-927-4994,Class A,Title Test,Active,7/1/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+y3hpc3f8@joinansel.com,574-27-7292,8/1/1954,Green,Carrie,,M,123 RandStreet,Dallas,Texas,17001,(324) 629-3713,322-936-5598,Class A,Title Test,Active,5/11/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+t6ydcoif@joinansel.com,085-10-0425,6/7/1995,Kuhn-MacGyver,Leslie,,M,123 RandStreet,Dallas,Texas,17001,303-873-9571,459-780-2104,Class A,Title Test,Active,2/26/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
