Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+u0lfdmz8@joinansel.com,470-60-2902,12/5/2000,Ebert,Forrest,,M,123 RandStreet,Dallas,Texas,17001,(882) 334-4374 x441,698-138-9278,Class A,Title Test,Active,5/30/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+1ggut4w8@joinansel.com,685-33-2440,10/13/1987,Botsford,Abigayle,,M,123 RandStreet,Dallas,Texas,17001,1-442-240-0649,992-023-6233,Class A,Title Test,Active,11/10/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8zxce15u@joinansel.com,402-09-0635,9/14/1977,Crist,Mellie,,F,123 RandStreet,Dallas,Texas,17001,(299) 630-8783 x05300,405-518-2565,Class A,Title Test,Active,11/27/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bofsf6th@joinansel.com,045-27-4584,3/19/1983,Okuneva,Dave,,M,123 RandStreet,Dallas,Texas,17001,255.539.5589 x341,935-178-9124,Class A,Title Test,Active,5/31/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e59ypkmt@joinansel.com,996-90-7901,8/23/1963,Fritsch,Kennedy,,F,123 RandStreet,Dallas,Texas,17001,687-972-8373 x22645,333-634-6832,Class A,Title Test,Active,2/23/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+oadei1np@joinansel.com,412-41-8601,10/14/1957,Simonis,Brook,,F,123 RandStreet,Dallas,Texas,17001,899.794.0842,547-630-4447,Class A,Title Test,Active,10/28/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fizaiphz@joinansel.com,567-85-5899,7/12/1962,Kihn,Roselyn,,F,123 RandStreet,Dallas,Texas,17001,1-698-503-1920 x527,782-474-7180,Class A,Title Test,Active,3/26/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xxhkxtje@joinansel.com,835-24-3012,8/31/1965,Beer-Schultz,Marcelle,,F,123 RandStreet,Dallas,Texas,17001,313.795.0528 x6550,502-269-3064,Class A,Title Test,Active,7/18/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+kdqekzhk@joinansel.com,440-97-1544,5/29/1944,Krajcik-Reichert,Jon,,F,123 RandStreet,Dallas,Texas,17001,599.706.7736 x8614,632-641-8613,Class A,Title Test,Active,2/21/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+frl0dnwq@joinansel.com,666-73-2553,1/11/1981,Jacobs-Johnston,Abelardo,,F,123 RandStreet,Dallas,Texas,17001,859.350.2261,677-624-7883,Class A,Title Test,Active,11/21/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
