Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+sdmymd7d@joinansel.com,831-59-5732,7/5/1969,Stanton,Oliver,,M,123 RandStreet,Dallas,Texas,17001,1-347-942-8996 x57000,824-129-5115,Class A,Title Test,Active,6/12/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dyjxrfvn@joinansel.com,155-33-0595,4/18/1968,Cruickshank,Sophia,,F,123 RandStreet,Dallas,Texas,17001,1-405-528-2342,464-128-3946,Class A,Title Test,Active,3/11/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+r6d2bz8v@joinansel.com,753-19-7173,6/22/1988,Grimes,Herta,,F,123 RandStreet,Dallas,Texas,17001,(812) 499-5107 x40774,130-953-6118,Class A,Title Test,Active,4/19/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+l16uieqp@joinansel.com,001-58-1990,4/14/1987,Olson,Gerry,,M,123 RandStreet,Dallas,Texas,17001,(563) 708-9283,470-153-1724,Class A,Title Test,Active,9/16/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+abdk3kti@joinansel.com,248-03-9452,6/17/1973,Schuster,Grant,,M,123 RandStreet,Dallas,Texas,17001,333.948.9206 x5813,283-512-4907,Class A,Title Test,Active,5/27/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+i5bgninn@joinansel.com,278-92-1617,8/21/1998,Bradtke,Theo,,F,123 RandStreet,Dallas,Texas,17001,789.870.2832,651-735-6866,Class A,Title Test,Active,5/17/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+iaibwqxn@joinansel.com,579-12-7960,9/25/1982,Fay,General,,M,123 RandStreet,Dallas,Texas,17001,(700) 281-4335,905-256-4084,Class A,Title Test,Active,2/6/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hlqh8ycx@joinansel.com,460-13-8450,3/12/1967,Farrell,Kaylah,,F,123 RandStreet,Dallas,Texas,17001,695-796-2937 x449,542-833-2187,Class A,Title Test,Active,8/5/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dayvvdhh@joinansel.com,848-80-8501,8/1/1983,Feest,Johanna,,M,123 RandStreet,Dallas,Texas,17001,1-342-935-1553 x617,205-860-6005,Class A,Title Test,Active,9/12/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tnfgzsea@joinansel.com,708-69-1441,10/20/1991,Schumm,Niko,,F,123 RandStreet,Dallas,Texas,17001,242.972.5580 x3818,846-574-3260,Class A,Title Test,Active,8/13/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
