Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+s85hwrsv@joinansel.com,114-22-1073,2/9/1948,Braun,Paige,,M,123 RandStreet,Dallas,Texas,17001,1-594-234-6802 x5885,243-207-5706,Class A,Title Test,Active,5/14/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jgklru1r@joinansel.com,276-75-1340,11/23/1990,Kemmer,Brain,,M,123 RandStreet,Dallas,Texas,17001,516-338-2305 x25344,181-878-4948,Class A,Title Test,Active,5/5/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+o3hf59j6@joinansel.com,628-94-2266,11/10/1986,Johns,Ada,,F,123 RandStreet,Dallas,Texas,17001,(661) 376-5396 x779,501-205-2964,Class A,Title Test,Active,4/12/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+cv39erqu@joinansel.com,622-35-0236,2/27/1987,Connelly,Evert,,F,123 RandStreet,Dallas,Texas,17001,1-981-992-5430 x578,294-334-2256,Class A,Title Test,Active,4/2/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+u6jbwtav@joinansel.com,407-51-8046,9/29/1958,Cremin,Leanna,,F,123 RandStreet,Dallas,Texas,17001,1-665-302-8194 x00874,223-868-0692,Class A,Title Test,Active,5/27/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+zokuez26@joinansel.com,803-55-8041,4/14/1964,Kessler,Katelynn,,M,123 RandStreet,Dallas,Texas,17001,(614) 305-1835,134-347-6866,Class A,Title Test,Active,10/27/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+3gali62a@joinansel.com,708-40-9147,1/19/1950,Emard,Bernice,,F,123 RandStreet,Dallas,Texas,17001,1-915-453-7365 x516,006-553-5477,Class A,Title Test,Active,12/4/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fpplc6xn@joinansel.com,513-21-4064,5/8/1951,Welch,Amelia,,F,123 RandStreet,Dallas,Texas,17001,834-431-1691 x3124,925-708-7240,Class A,Title Test,Active,6/10/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+aj8xnrxw@joinansel.com,735-50-0841,8/8/1991,Cronin,Ceasar,,M,123 RandStreet,Dallas,Texas,17001,354.700.8410 x426,193-684-3523,Class A,Title Test,Active,1/26/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hpfgfluc@joinansel.com,214-37-7965,8/3/1946,Zboncak,Sanford,,M,123 RandStreet,Dallas,Texas,17001,263.238.7751 x4665,361-546-5976,Class A,Title Test,Active,9/8/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
