Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+whvmvjti@joinansel.com,709-97-5650,1/21/1974,Thompson,Emely,,F,123 RandStreet,Dallas,Texas,17001,474.855.0387 x080,562-770-3610,Class A,Title Test,Active,3/15/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+b7hpvw0h@joinansel.com,561-97-2988,9/6/1986,Gottlieb,Phyllis,,M,123 RandStreet,Dallas,Texas,17001,(593) 562-4459,223-590-1113,Class A,Title Test,Active,11/12/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dkwwzhyv@joinansel.com,402-57-0813,6/2/1989,Wiza,Madisyn,,F,123 RandStreet,Dallas,Texas,17001,(895) 982-6756 x27688,220-372-4827,Class A,Title Test,Active,2/16/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+r7rhifx5@joinansel.com,461-45-7979,7/24/1992,Monahan,Lyric,,M,123 RandStreet,Dallas,Texas,17001,1-825-580-7582 x1694,856-719-0108,Class A,Title Test,Active,2/10/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+tq4mrh82@joinansel.com,807-20-0899,4/6/1957,Witting,Sean,,F,123 RandStreet,Dallas,Texas,17001,1-636-605-7104,527-546-7127,Class A,Title Test,Active,7/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rtu1ix0j@joinansel.com,504-87-2122,6/6/1978,Franecki,Kaci,,F,123 RandStreet,Dallas,Texas,17001,(811) 860-5511 x22872,189-841-8055,Class A,Title Test,Active,11/21/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+t5awwqmm@joinansel.com,121-06-4042,11/19/1992,Bode,Ola,,F,123 RandStreet,Dallas,Texas,17001,(966) 392-5265 x643,833-622-5983,Class A,Title Test,Active,6/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+mekvmuim@joinansel.com,045-60-3254,3/17/1994,Crooks,Verner,,M,123 RandStreet,Dallas,Texas,17001,1-845-483-8486 x945,041-694-4564,Class A,Title Test,Active,9/28/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vlnd6cof@joinansel.com,347-16-3700,8/29/1941,Connelly,Granville,,M,123 RandStreet,Dallas,Texas,17001,202.992.2113 x630,172-359-8826,Class A,Title Test,Active,6/15/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xyz48gwf@joinansel.com,528-82-8110,11/13/1950,Wiegand,Shaniya,,M,123 RandStreet,Dallas,Texas,17001,(466) 251-1835 x89279,386-492-3952,Class A,Title Test,Active,2/15/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
