Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+ovlra4yu@joinansel.com,647-55-6430,7/3/1973,Denesik,Henry,,F,123 RandStreet,Dallas,Texas,17001,(926) 650-4051,768-946-4465,Class A,Title Test,Active,6/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4bq5vghs@joinansel.com,373-99-9449,12/18/1976,Langosh,Ardella,,F,123 RandStreet,Dallas,Texas,17001,365.428.2824 x6440,197-872-7980,Class A,Title Test,Active,2/14/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+4wv3u3x6@joinansel.com,622-48-5232,1/23/1992,Dickinson,Brisa,,F,123 RandStreet,Dallas,Texas,17001,299-358-6492 x92587,617-772-6335,Class A,Title Test,Active,4/26/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+dfmoasqi@joinansel.com,367-53-5550,7/19/1972,Marks,Garland,,M,123 RandStreet,Dallas,Texas,17001,1-277-811-1539 x095,844-520-3531,Class A,Title Test,Active,7/3/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+saqcehts@joinansel.com,280-40-0782,4/25/1961,Abernathy,Ferne,,F,123 RandStreet,Dallas,Texas,17001,901-344-1331 x115,903-174-2700,Class A,Title Test,Active,2/9/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+t0lgbbdi@joinansel.com,876-52-7339,9/12/1989,Cummerata,Xzavier,,M,123 RandStreet,Dallas,Texas,17001,513-482-8870 x09939,687-275-2862,Class A,Title Test,Active,6/12/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+idzjlofp@joinansel.com,165-10-7621,9/15/1946,Emard,Tyreek,,M,123 RandStreet,Dallas,Texas,17001,691.260.7765 x881,386-649-8770,Class A,Title Test,Active,6/16/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+6gec8a4o@joinansel.com,157-44-2214,11/25/1986,Farrell,Dorian,,M,123 RandStreet,Dallas,Texas,17001,901-235-0254 x68453,765-307-5859,Class A,Title Test,Active,7/13/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+igydqybw@joinansel.com,382-32-5115,2/18/1941,Wolff,Jaunita,,M,123 RandStreet,Dallas,Texas,17001,1-633-465-1143,728-340-6910,Class A,Title Test,Active,2/11/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+s25rofwd@joinansel.com,917-26-8447,7/2/1992,Buckridge,Vaughn,,F,123 RandStreet,Dallas,Texas,17001,859-476-6246 x54736,319-474-0042,Class A,Title Test,Active,5/20/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
