Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+r9kxljrh@joinansel.com,312-95-4944,11/6/1992,Lueilwitz,Raquel,,M,123 RandStreet,Dallas,Texas,17001,(285) 993-7699 x0199,245-268-3379,Class A,Title Test,Active,8/11/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+j66evlvv@joinansel.com,843-93-7201,9/2/1951,Schinner,Maureen,,M,123 RandStreet,Dallas,Texas,17001,704.887.7313,388-436-4936,Class A,Title Test,Active,10/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+vvvnxwih@joinansel.com,885-58-4401,3/7/2000,Abbott,Cheyenne,,M,123 RandStreet,Dallas,Texas,17001,388-574-9340 x784,165-671-1661,Class A,Title Test,Active,7/6/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fj6eaqai@joinansel.com,776-70-5622,12/4/1991,Sipes,Gregorio,,M,123 RandStreet,Dallas,Texas,17001,520.477.5923 x21741,764-661-8299,Class A,Title Test,Active,11/10/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+n1uoqstu@joinansel.com,451-64-4898,12/19/1995,Veum,Tomasa,,M,123 RandStreet,Dallas,Texas,17001,1-759-928-0676 x525,478-666-1427,Class A,Title Test,Active,7/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fscclugk@joinansel.com,053-66-0800,5/4/1989,Hills,Nikolas,,M,123 RandStreet,Dallas,Texas,17001,(753) 980-4310 x94256,092-884-4785,Class A,Title Test,Active,7/2/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ekhnlaxs@joinansel.com,789-84-6454,9/13/1970,Conroy,Dianna,,F,123 RandStreet,Dallas,Texas,17001,816.434.7282 x467,960-351-3692,Class A,Title Test,Active,7/17/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+iqoavhzc@joinansel.com,016-69-0841,6/22/1985,Kertzmann,Estelle,,M,123 RandStreet,Dallas,Texas,17001,(898) 797-1532 x158,163-918-9654,Class A,Title Test,Active,9/3/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+se7bgixa@joinansel.com,871-72-3472,2/3/1980,Huels,Mercedes,,F,123 RandStreet,Dallas,Texas,17001,(837) 325-5182 x0364,619-375-9558,Class A,Title Test,Active,12/3/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+n8lifmcr@joinansel.com,327-33-5360,9/18/1990,Lubowitz,Isabelle,,M,123 RandStreet,Dallas,Texas,17001,1-892-347-9346 x8533,000-155-7146,Class A,Title Test,Active,5/13/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
