Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+rcewashg@joinansel.com,530-35-4765,12/18/1976,Grimes,Hector,,M,123 RandStreet,Dallas,Texas,17001,(521) 714-8013 x680,666-753-4406,Class A,Title Test,Active,2/29/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+fb5eawll@joinansel.com,550-48-5085,4/24/1962,Haag,Hettie,,M,123 RandStreet,Dallas,Texas,17001,1-913-412-9378 x6351,643-210-4548,Class A,Title Test,Active,11/25/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+crkjoug0@joinansel.com,482-43-9447,9/20/1954,Batz,Nash,,F,123 RandStreet,Dallas,Texas,17001,(280) 838-9319,059-582-3084,Class A,Title Test,Active,1/23/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ssscj1ar@joinansel.com,719-23-6465,4/3/1995,Shields,Demetris,,F,123 RandStreet,Dallas,Texas,17001,566.230.8965,044-817-8552,Class A,Title Test,Active,4/21/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+csi3xmg1@joinansel.com,867-48-5677,1/31/1994,Hane,Aric,,M,123 RandStreet,Dallas,Texas,17001,(669) 258-3494 x58878,583-924-7560,Class A,Title Test,Active,1/29/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+taakhpxj@joinansel.com,410-95-9447,2/18/1993,Veum,Whitney,,F,123 RandStreet,Dallas,Texas,17001,1-603-415-9278 x902,369-396-3269,Class A,Title Test,Active,9/19/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+v6jnoedk@joinansel.com,402-58-3309,6/21/2000,Quigley,Elinore,,M,123 RandStreet,Dallas,Texas,17001,1-277-545-4008 x65189,912-904-4675,Class A,Title Test,Active,4/21/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+khqhiede@joinansel.com,476-79-1557,9/18/1984,Labadie,Josianne,,F,123 RandStreet,Dallas,Texas,17001,1-581-336-1660,467-710-4659,Class A,Title Test,Active,4/21/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+lr4lbu5n@joinansel.com,185-92-1831,12/21/1997,Gislason,Aleen,,M,123 RandStreet,Dallas,Texas,17001,(475) 322-8916 x00099,955-165-0949,Class A,Title Test,Active,4/11/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+aarrbdfc@joinansel.com,666-35-9114,7/24/1960,Hintz,Stuart,,F,123 RandStreet,Dallas,Texas,17001,(965) 596-7627 x8471,878-294-3880,Class A,Title Test,Active,12/1/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
