Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+5hfhd252@joinansel.com,790-12-6582,3/30/1942,Friesen,Reynold,,F,123 RandStreet,Dallas,Texas,17001,1-978-204-6583 x5522,991-444-3618,Class A,Title Test,Active,10/24/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+r5jmt9uc@joinansel.com,425-50-4941,1/27/1976,Fisher,Leonard,,F,123 RandStreet,Dallas,Texas,17001,816.291.3489 x5869,286-356-8613,Class A,Title Test,Active,1/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2kwqqmuq@joinansel.com,247-09-0969,2/11/1941,Koch,Manuela,,F,123 RandStreet,Dallas,Texas,17001,438-556-3475 x81267,949-185-3431,Class A,Title Test,Active,6/16/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+pfyvmeo6@joinansel.com,587-94-4425,3/16/1951,Beer,Abe,,M,123 RandStreet,Dallas,Texas,17001,577.230.9504 x7904,943-386-4337,Class A,Title Test,Active,6/27/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+bwq2kqkx@joinansel.com,030-48-7079,9/19/1985,Waelchi,Candice,,M,123 RandStreet,Dallas,Texas,17001,1-631-942-4534,816-570-6040,Class A,Title Test,Active,3/2/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+umld8onv@joinansel.com,543-73-5043,3/7/1997,O'Hara,Gia,,M,123 RandStreet,Dallas,Texas,17001,1-980-935-7357 x977,758-317-5705,Class A,Title Test,Active,8/23/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ar7s8lf9@joinansel.com,028-16-5788,1/25/1949,Stark,Mae,,F,123 RandStreet,Dallas,Texas,17001,1-411-427-9964 x4353,020-285-6127,Class A,Title Test,Active,11/13/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+2c1uz5zi@joinansel.com,324-84-5714,7/23/1968,Predovic,Jessica,,M,123 RandStreet,Dallas,Texas,17001,1-535-413-7359 x71747,623-346-5378,Class A,Title Test,Active,10/22/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+e1qf0sju@joinansel.com,953-16-0061,10/16/1974,Considine,Ricky,,F,123 RandStreet,Dallas,Texas,17001,940.570.9603,536-788-7930,Class A,Title Test,Active,3/3/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+hrlhdvie@joinansel.com,617-82-6088,8/3/1953,Robel,Mabel,,M,123 RandStreet,Dallas,Texas,17001,1-813-522-7668 x4882,311-247-5296,Class A,Title Test,Active,10/30/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
