Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+pah19ulc@joinansel.com,551-55-1377,5/2/1942,Kihn,Antonina,,F,123 RandStreet,Dallas,Texas,17001,811.863.5471 x2294,316-792-9175,Class A,Title Test,Active,5/17/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+lrubnyax@joinansel.com,868-83-4855,6/30/1984,Klocko,Madie,,F,123 RandStreet,Dallas,Texas,17001,784.948.8592 x04332,731-100-4280,Class A,Title Test,Active,10/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ljvplbtc@joinansel.com,844-30-1520,4/25/1968,Weber,Erich,,F,123 RandStreet,Dallas,Texas,17001,1-928-393-4809,195-223-6238,Class A,Title Test,Active,8/5/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jmrmjsr6@joinansel.com,874-90-2844,3/25/1971,Stamm,Paula,,F,123 RandStreet,Dallas,Texas,17001,1-828-525-5256,158-030-9336,Class A,Title Test,Active,6/19/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+c84ai9fv@joinansel.com,146-42-9363,4/3/1989,Jast,Reuben,,M,123 RandStreet,Dallas,Texas,17001,771-246-0440,876-712-0022,Class A,Title Test,Active,12/10/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+xhgpuxw0@joinansel.com,112-83-6847,7/12/1969,Barton,Elbert,,M,123 RandStreet,Dallas,Texas,17001,1-573-544-7462 x3725,527-298-2544,Class A,Title Test,Active,4/8/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+rippbwpa@joinansel.com,066-67-5807,4/7/1968,Von-Herzog,Reinhold,,M,123 RandStreet,Dallas,Texas,17001,245-522-3944 x660,069-455-4458,Class A,Title Test,Active,5/8/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+1byhs3ml@joinansel.com,312-09-3023,3/4/1944,Lind,Daron,,M,123 RandStreet,Dallas,Texas,17001,792.905.5234 x9336,914-160-0406,Class A,Title Test,Active,5/27/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ebjthddr@joinansel.com,631-70-5223,11/8/1956,Volkman,Bridie,,M,123 RandStreet,Dallas,Texas,17001,(626) 652-7898 x20783,671-039-0762,Class A,Title Test,Active,7/2/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+qlelaejt@joinansel.com,261-41-9876,4/23/1942,Emmerich,Javier,,M,123 RandStreet,Dallas,Texas,17001,378.882.0186 x8675,642-067-6114,Class A,Title Test,Active,10/3/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
