Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,igor.pejin+s1sixvon@joinansel.com,059-94-5590,7/16/1941,Feest,Uriel,,M,123 RandStreet,Dallas,Texas,17001,271.334.4423 x7694,988-554-0091,Class A,Title Test,Active,1/28/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+wt9sfe6p@joinansel.com,367-90-8444,11/20/1972,Quitzon,Verna,,M,123 RandStreet,Dallas,Texas,17001,760.746.7305,771-473-2075,Class A,Title Test,Active,6/23/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+h8gklqr2@joinansel.com,124-83-3928,8/14/1975,Bosco,Salvador,,F,123 RandStreet,Dallas,Texas,17001,788.585.8304,362-621-4793,Class A,Title Test,Active,5/6/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+940uyj5u@joinansel.com,603-69-2953,4/24/1963,Friesen,Mazie,,F,123 RandStreet,Dallas,Texas,17001,224.887.4811,611-665-3144,Class A,Title Test,Active,8/8/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+8gyz2tfl@joinansel.com,504-33-2914,1/25/1993,Hickle,Violette,,M,123 RandStreet,Dallas,Texas,17001,1-862-505-6873 x58741,823-380-5443,Class A,Title Test,Active,2/28/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+jenni83g@joinansel.com,112-17-2213,8/15/1990,Stamm,Shayne,,F,123 RandStreet,Dallas,Texas,17001,262-202-4869,980-024-9837,Class A,Title Test,Active,4/29/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+exgfurxn@joinansel.com,094-65-3586,10/18/1985,Bashirian,Leta,,M,123 RandStreet,Dallas,Texas,17001,(956) 820-2494,243-065-1455,Class A,Title Test,Active,7/16/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+7dlplunv@joinansel.com,336-80-3850,12/1/1952,Ritchie,Jaycee,,M,123 RandStreet,Dallas,Texas,17001,507-208-9591 x424,605-170-1479,Class A,Title Test,Active,8/13/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+igikjakp@joinansel.com,972-30-4419,3/11/1982,Rodriguez,Aurelia,,F,123 RandStreet,Dallas,Texas,17001,1-852-345-9124 x960,713-548-2356,Class A,Title Test,Active,12/6/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,igor.pejin+ab2w0ehg@joinansel.com,800-20-1545,1/12/1969,Ward,Velva,,F,123 RandStreet,Dallas,Texas,17001,1-830-232-5116 x075,983-177-8095,Class A,Title Test,Active,2/17/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
